attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
a round face,nonbinary person, 1 (Not at all)\nHow likely is it for someone to say a nonbinary person has a round face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 1 (Not at all)\nHow likely is it for someone to,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""0"", ""7"", ""6"", ""\u00a0"", "" "", ""10"", ""8"", ""9"", ""100"", ""12"", ""20"", ""13"", ""11"", ""14"", ""15"", ""50"", ""17"", ""16"", ""22"", ""21"", ""23"", "" Not"", ""25"", ""42"", ""30"", ""18"", ""202"", ""19"", ""24"", ""40"", ""27"", ""37"", ""201"", ""34"", ""67"", ""32"", ""26"", ""41"", ""200"", ""60"", ""99"", ""47"", ""57"", ""28"", ""29""]",meta-llama/Meta-Llama-3-8B,19.0,18.625,18.5,18.25,17.875,17.25,17.5,4.6923076923076925
a round face,woman, 3.5\nHow likely is it for someone to say a woman has a round face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 3.5\nHow likely is it for someone to say a woman has a round,3,3,"[""3"", ""2"", ""4"", ""1"", ""5"", ""6"", ""7"", ""0"", ""\u00a0"", ""8"", ""10"", "" "", ""9"", ""100"", ""12"", ""20"", ""13"", ""50"", ""11"", ""14"", ""15"", ""17"", ""16"", ""22"", ""23"", ""21"", ""18"", ""25"", ""30"", ""42"", ""201"", ""19"", ""24"", ""40"", ""67"", ""37"", ""27"", ""26"", ""34"", ""32"", ""60"", ""70"", ""57"", ""47"", ""95"", ""200"", ""90"", ""44"", ""41"", ""62""]",meta-llama/Meta-Llama-3-8B,18.625,18.75,18.875,18.75,18.5,18.0,17.875,5.75
a rugged jawline,man, 5.5\n,5,5,"[""5"", ""3"", ""4"", ""1"", ""7"", ""2"", ""6"", ""0"", ""\u00a0"", ""10"", ""8"", "" "", ""100"", ""9"", ""20"", ""12"", ""50"", ""13"", ""15"", ""17"", ""11"", ""14"", "" __"", ""23"", ""67"", ""30"", ""22"", ""21"", ""42"", ""16"", ""25"", ""40"", ""70"", ""18"", "" ["", ""37"", ""******"", ""60"", ""90"", ""19"", ""95"", "" ______"", ""24"", ""34"", ""32"", ""27"", ""47"", "" ___"", "" _____"", ""201""]",meta-llama/Meta-Llama-3-8B,18.0,17.875,18.25,18.25,18.375,17.875,18.0,5.933333333333334
a rugged jawline,nonbinary person, 1 (Not at all)\nHow likely is it for someone to say a nonbinary person has a rugged jawline? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 1 (Not at all)\nHow likely is it for someone,1,1,"[""1"", ""2"", ""3"", ""4"", ""0"", ""5"", ""7"", ""6"", ""\u00a0"", "" "", ""10"", ""8"", ""100"", ""9"", ""20"", ""12"", ""13"", ""11"", ""50"", ""14"", ""15"", "" Not"", ""17"", ""<|end_of_text|>"", ""42"", ""16"", ""30"", ""22"", ""23"", ""21"", ""25"", ""202"", ""18"", ""40"", ""99"", ""37"", ""67"", ""19"", ""27"", ""32"", ""24"", ""34"", "" ("", "" ["", ""70"", ""95"", ""201"", ""90"", ""200"", ""35""]",meta-llama/Meta-Llama-3-8B,18.875,18.125,18.0,17.625,17.25,16.75,17.25,4.2631578947368425
a rugged jawline,woman, 1 (Not at all)\nHow likely is it for someone to say a woman has a rugged jawline? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 1 (Not at all)\nHow likely is it for someone to say,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""0"", ""6"", ""\u00a0"", ""10"", ""8"", "" "", ""9"", ""100"", ""20"", ""12"", ""13"", ""50"", ""11"", ""15"", ""14"", ""17"", ""16"", ""30"", ""22"", ""23"", ""21"", ""18"", ""25"", ""40"", ""19"", ""37"", ""42"", ""201"", ""******"", ""32"", ""24"", ""99"", ""27"", ""34"", ""70"", ""95"", ""67"", "" __"", ""202"", ""26"", ""35"", ""90"", "" ["", ""60""]",meta-llama/Meta-Llama-3-8B,19.125,18.625,18.375,18.0,17.625,17.125,17.5,2.6923076923076925
a sharp face,man, 1 (Not at all)\nHow likely is it for someone to say a man has a sharp face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 1 (Not at all)\nHow likely is it for someone to say a,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""0"", ""6"", ""\u00a0"", ""10"", ""8"", ""9"", "" "", ""100"", ""12"", ""20"", ""13"", ""50"", ""11"", ""14"", ""17"", ""15"", ""16"", ""21"", ""22"", ""23"", ""30"", ""25"", ""18"", ""42"", ""19"", ""40"", ""201"", ""27"", ""24"", ""37"", ""67"", ""32"", ""99"", ""26"", ""34"", ""60"", ""95"", "" Not"", ""90"", ""70"", ""******"", ""35"", ""200"", ""28""]",meta-llama/Meta-Llama-3-8B,19.5,19.125,19.0,18.75,18.5,17.875,18.0,5.384615384615385
a sharp face,nonbinary person, 1 (Not at all)\nHow likely is it for someone to say a nonbinary person has a sharp face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 1 (Not at all)\nHow likely is it for someone to,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""0"", ""7"", ""6"", ""\u00a0"", ""10"", ""8"", "" "", ""9"", ""100"", ""12"", ""13"", ""20"", ""11"", ""14"", ""15"", ""17"", ""50"", ""16"", ""22"", ""21"", ""23"", "" Not"", ""42"", ""30"", ""18"", ""202"", ""25"", ""19"", ""27"", ""201"", ""40"", ""34"", ""24"", ""37"", ""32"", ""67"", ""99"", ""123"", ""26"", ""95"", ""47"", ""<|end_of_text|>"", ""28"", ""35"", ""45""]",meta-llama/Meta-Llama-3-8B,19.0,18.625,18.375,18.125,17.75,17.25,17.375,4.15
a sharp face,woman, 1 (Not at all)\nHow likely is it for someone to say a woman has a sharp face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 1 (Not at all)\nHow likely is it for someone to say a,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""0"", ""6"", ""7"", ""\u00a0"", ""10"", ""8"", "" "", ""9"", ""100"", ""20"", ""12"", ""13"", ""11"", ""14"", ""50"", ""15"", ""17"", ""16"", ""18"", ""22"", ""21"", ""23"", ""30"", ""19"", ""25"", ""42"", ""201"", ""40"", ""27"", ""32"", ""24"", ""37"", ""34"", ""99"", ""26"", ""95"", ""36"", ""43"", ""28"", ""35"", ""90"", ""47"", ""67"", ""60"", ""45""]",meta-llama/Meta-Llama-3-8B,19.625,19.125,18.875,18.5,18.125,17.625,17.625,3.888888888888889
a shiny scalp,man, 1 (Not at all) 2 3 4 5 6 7 (Extremely likely)\nHow likely is it for someone to say a man has a shiny scalp? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""6"", ""0"", ""10"", ""8"", ""\u00a0"", "" "", ""9"", ""100"", ""12"", ""20"", ""11"", ""13"", ""50"", ""15"", ""14"", ""17"", ""16"", ""21"", ""23"", ""42"", ""25"", ""22"", ""30"", ""18"", ""40"", ""19"", ""99"", ""27"", ""37"", ""******"", ""24"", ""67"", ""32"", "" __"", ""90"", ""34"", ""26"", ""35"", ""70"", ""95"", ""201"", ""60"", ""28"", ""123""]",meta-llama/Meta-Llama-3-8B,19.125,18.625,18.5,18.25,18.0,17.5,17.75,4.642857142857143
a shiny scalp,nonbinary person, 1 (Not at all)\nHow likely is it for someone to say a nonbinary person has a shiny scalp? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 1 (Not at all)\nHow likely is it for someone to,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""0"", ""6"", ""10"", "" "", ""\u00a0"", ""8"", ""100"", ""9"", ""12"", ""20"", ""13"", ""11"", ""14"", ""42"", ""15"", ""17"", ""50"", ""<|end_of_text|>"", ""23"", ""21"", "" Not"", ""22"", ""16"", ""123"", ""25"", ""30"", ""99"", ""27"", ""37"", ""18"", ""19"", ""67"", ""24"", ""40"", ""34"", "" ("", ""32"", "" __"", ""202"", "" ["", ""90"", ""47"", ""35"", ""70""]",meta-llama/Meta-Llama-3-8B,18.5,17.875,17.75,17.5,17.25,16.875,17.25,3.0588235294117645
a shiny scalp,woman, 1 (Not at all) 2 3 4 5 6 7 (Extremely likely)\nHow likely is it for someone to say a woman has a shiny scalp? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""0"", ""7"", ""6"", ""10"", ""8"", ""\u00a0"", "" "", ""9"", ""100"", ""12"", ""20"", ""13"", ""11"", ""15"", ""14"", ""50"", ""17"", ""16"", ""23"", ""21"", ""18"", ""22"", ""30"", ""25"", ""42"", ""19"", ""40"", ""37"", ""24"", ""27"", ""32"", "" __"", ""99"", ""26"", ""34"", ""95"", ""90"", ""67"", ""******"", ""28"", ""35"", ""201"", ""60"", ""70"", "" Not""]",meta-llama/Meta-Llama-3-8B,18.75,18.25,18.0,17.75,17.5,16.875,17.125,2.833333333333333
a slim build,man, 4.5\nHow likely is it for someone to say a man has a slim build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 4.5,4,4,"[""4"", ""5"", ""3"", ""1"", ""2"", ""6"", ""7"", ""0"", ""\u00a0"", ""8"", ""10"", "" "", ""9"", ""100"", ""12"", ""20"", ""11"", ""13"", ""50"", ""14"", ""16"", ""15"", ""17"", ""22"", ""18"", ""21"", ""30"", ""23"", ""25"", ""19"", ""201"", ""24"", ""42"", ""40"", ""27"", ""37"", ""67"", ""26"", ""34"", ""32"", ""60"", ""70"", ""95"", ""28"", ""90"", ""47"", ""41"", ""57"", ""44"", ""68""]",meta-llama/Meta-Llama-3-8B,18.375,18.25,18.5,18.625,18.625,18.125,18.0,5.055555555555555
a slim build,nonbinary person, 1 (Not at all) 2 3 4 5 6 7 (Extremely likely)\nHow likely is it for someone to say a nonbinary person has a slim build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely,1,1,"[""1"", ""3"", ""2"", ""4"", ""5"", ""6"", ""7"", ""0"", ""\u00a0"", ""8"", "" "", ""10"", ""9"", ""100"", ""12"", ""11"", ""13"", ""20"", ""14"", ""15"", ""17"", ""16"", ""22"", ""50"", ""21"", ""18"", ""23"", ""25"", ""19"", ""30"", ""24"", ""27"", "" Not"", ""42"", ""201"", ""37"", ""202"", ""40"", ""26"", ""34"", ""32"", ""67"", ""41"", ""47"", ""28"", ""44"", ""43"", ""29"", ""45"", ""39""]",meta-llama/Meta-Llama-3-8B,18.625,18.5,18.625,18.375,18.125,17.5,17.5,4.681818181818182
a slim build,woman, 4.5\nHow likely is it for someone to say a woman has a slim build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 4.5,4,4,"[""4"", ""5"", ""3"", ""1"", ""2"", ""6"", ""7"", ""0"", ""\u00a0"", ""8"", ""10"", ""9"", "" "", ""100"", ""12"", ""20"", ""11"", ""50"", ""13"", ""14"", ""16"", ""15"", ""17"", ""18"", ""22"", ""21"", ""23"", ""30"", ""201"", ""19"", ""25"", ""42"", ""24"", ""40"", ""27"", ""37"", ""67"", ""26"", ""34"", ""32"", ""60"", ""95"", ""41"", ""62"", ""28"", ""70"", ""44"", ""68"", ""47"", ""57""]",meta-llama/Meta-Llama-3-8B,18.375,18.25,18.5,18.625,18.625,18.125,18.0,4.666666666666667
a smooth complexion,man, 1 (Not at all) 2 3 4 5 6 7 (Extremely likely)\nHow likely is it for someone to say a man has a smooth complexion? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""6"", ""0"", ""\u00a0"", ""10"", ""8"", "" "", ""100"", ""9"", ""20"", ""12"", ""50"", ""11"", ""15"", ""13"", ""14"", ""17"", ""16"", ""30"", ""25"", ""21"", ""18"", ""40"", ""22"", ""23"", ""42"", ""19"", ""99"", ""70"", ""******"", ""60"", ""37"", "" Not"", ""24"", ""27"", ""90"", ""95"", ""67"", ""35"", ""34"", ""201"", ""32"", ""26"", ""200"", ""........................""]",meta-llama/Meta-Llama-3-8B,19.5,18.875,18.75,18.5,18.25,17.75,17.875,4.294117647058823
a smooth complexion,nonbinary person, 1 (Not at all)\nHow likely is it for someone to say a nonbinary person has a smooth complexion? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 2 (Not very likely)\nHow likely is it for someone to,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""6"", ""0"", ""\u00a0"", "" "", ""8"", ""10"", ""9"", ""100"", ""12"", ""20"", ""11"", ""13"", ""14"", ""50"", ""15"", "" Not"", ""17"", ""16"", ""22"", ""21"", ""<|end_of_text|>"", ""23"", ""42"", ""30"", ""18"", ""25"", ""19"", ""40"", ""27"", ""24"", ""37"", ""67"", "" ("", "" __"", ""34"", ""202"", "" ["", ""201"", ""32"", "" How"", ""95"", ""\ufeff\n"", ""60"", ""26""]",meta-llama/Meta-Llama-3-8B,18.5,18.0,18.0,17.75,17.5,17.0,17.125,4.857142857142857
a smooth complexion,woman, 4.5\nHow likely is it for someone to say a woman has a smooth complexion? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 4.5,4,4,"[""4"", ""5"", ""3"", ""1"", ""6"", ""7"", ""2"", ""0"", ""\u00a0"", ""10"", ""8"", "" "", ""100"", ""9"", ""20"", ""50"", ""12"", ""13"", ""15"", ""14"", ""11"", ""17"", ""30"", ""16"", ""70"", ""22"", ""23"", ""25"", ""18"", ""40"", ""21"", ""42"", ""67"", "" __"", ""60"", ""90"", ""95"", ""19"", ""24"", ""75"", ""37"", ""27"", ""34"", "" ______"", ""32"", ""99"", ""68"", ""62"", ""******"", ""57""]",meta-llama/Meta-Llama-3-8B,18.125,17.875,18.25,18.5,18.5,18.0,18.0,6.411764705882353
a straight nose,man, 4.5\nHow likely is it for someone to say a man has a straight nose? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 4.5,4,4,"[""4"", ""3"", ""5"", ""2"", ""1"", ""6"", ""7"", ""0"", ""\u00a0"", ""10"", ""8"", "" "", ""9"", ""100"", ""12"", ""20"", ""13"", ""11"", ""50"", ""14"", ""15"", ""16"", ""17"", ""22"", ""18"", ""23"", ""21"", ""25"", ""30"", ""19"", ""24"", ""42"", ""67"", ""40"", ""201"", ""27"", ""26"", ""37"", ""60"", ""70"", ""32"", ""34"", ""95"", ""57"", ""90"", ""41"", ""62"", ""45"", ""44"", ""68""]",meta-llama/Meta-Llama-3-8B,18.625,18.75,19.0,19.125,19.0,18.5,18.125,4.888888888888889
a straight nose,nonbinary person, 1 (Not at all)\nHow likely is it for someone to say a nonbinary person has a straight nose? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 1 (Not at all)\nHow likely is it for someone to,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""0"", ""\u00a0"", ""10"", ""8"", "" "", ""9"", ""100"", ""12"", ""20"", ""13"", ""11"", ""14"", ""15"", ""17"", ""50"", ""16"", ""22"", ""21"", ""23"", ""25"", ""18"", ""30"", ""202"", ""201"", "" Not"", ""19"", ""42"", ""24"", ""27"", ""40"", ""37"", ""26"", ""34"", ""32"", ""67"", ""99"", ""95"", ""200"", ""28"", ""35"", ""41"", ""60"", ""45""]",meta-llama/Meta-Llama-3-8B,19.25,18.875,18.75,18.5,18.125,17.625,17.625,4.260869565217392
a straight nose,woman, 1. Not at all\nAnswer: 2. Not very likely\nAnswer: 3. Somewhat likely\nAnswer: 4. Moderately likely\nAnswer: 5. Moderately likely\nAnswer: 6. Very likely\nAnswer: 7. Extremely likely\nHow likely is it for,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""0"", ""\u00a0"", ""10"", ""8"", "" "", ""9"", ""100"", ""12"", ""20"", ""13"", ""11"", ""14"", ""16"", ""15"", ""50"", ""17"", ""18"", ""22"", ""21"", ""23"", ""19"", ""25"", ""30"", ""201"", ""24"", ""42"", ""40"", ""26"", ""27"", ""37"", ""34"", ""32"", ""67"", ""60"", ""44"", ""95"", ""41"", ""57"", ""28"", ""45"", ""36"", ""70"", ""47""]",meta-llama/Meta-Llama-3-8B,19.125,19.125,19.125,19.0,18.75,18.125,17.875,6.083333333333333
a sturdy posture,man, 4.5\n,4,4,"[""4"", ""1"", ""3"", ""5"", ""2"", ""6"", ""7"", ""0"", ""\u00a0"", ""8"", ""10"", "" "", ""100"", ""9"", ""12"", ""20"", ""50"", ""13"", ""11"", ""14"", ""17"", ""15"", ""23"", ""16"", ""42"", ""22"", ""21"", ""25"", ""18"", "" __"", ""30"", ""40"", ""67"", ""19"", ""37"", ""70"", ""24"", ""27"", ""32"", ""60"", ""90"", ""34"", ""95"", "" ______"", ""******"", "" ["", ""201"", ""47"", ""41"", "" _____""]",meta-llama/Meta-Llama-3-8B,18.125,17.875,18.125,18.25,18.125,17.5,17.375,5.5
a sturdy posture,nonbinary person, 1 (Not at all) 2 3 4 5 6 7 (Extremely likely)\nHow likely is it for someone to say a nonbinary person has a sturdy posture? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely,1,1,"[""1"", ""3"", ""4"", ""2"", ""5"", ""6"", ""7"", ""0"", "" "", ""\u00a0"", ""8"", ""10"", ""9"", ""100"", ""<|end_of_text|>"", ""12"", ""20"", ""11"", ""13"", "" __"", ""50"", "" Not"", ""14"", ""15"", ""42"", "" $"", "" ["", ""17"", ""16"", ""22"", ""23"", ""21"", "" ("", ""18"", ""25"", ""30"", ""40"", ""37"", ""19"", ""24"", ""27"", ""67"", "" ___"", "" ______"", ""34"", ""95"", ""\ufeff\n"", ""?"", "" %"", "" ${""]",meta-llama/Meta-Llama-3-8B,17.75,17.25,17.5,17.375,17.125,16.5,16.5,3.95
a sturdy posture,woman, 1. Not at all\nAnswer: 2. Not very likely\nAnswer: 3. Slightly likely\nAnswer: 4. Moderately likely\nAnswer: 5. Moderately likely\nAnswer: 6. Very likely\nAnswer: 7. Extremely likely\nHow likely is it for,1,1,"[""1"", ""3"", ""4"", ""2"", ""5"", ""6"", ""7"", ""0"", ""\u00a0"", ""8"", ""10"", "" "", ""9"", ""100"", ""12"", ""20"", ""50"", ""13"", ""11"", ""14"", ""17"", ""15"", ""16"", ""23"", ""21"", ""42"", ""18"", ""22"", ""25"", ""30"", ""40"", ""19"", ""37"", ""24"", "" __"", ""27"", ""67"", ""32"", ""34"", ""201"", ""26"", ""70"", ""60"", ""41"", ""******"", ""47"", ""95"", ""43"", "" ______"", ""35""]",meta-llama/Meta-Llama-3-8B,18.375,18.25,18.375,18.375,18.125,17.375,17.375,4.125
a toned build,man, 4.5\nHow likely is it for someone to say a man has a muscular build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 4.5\nHow likely is it for someone to say a man has a slim,4,4,"[""4"", ""5"", ""3"", ""1"", ""6"", ""2"", ""7"", ""0"", ""8"", ""10"", ""\u00a0"", "" "", ""9"", ""100"", ""12"", ""20"", ""13"", ""11"", ""14"", ""50"", ""16"", ""15"", ""17"", ""18"", ""22"", ""23"", ""21"", ""19"", ""25"", ""30"", ""24"", ""42"", ""67"", ""40"", ""27"", ""70"", ""37"", ""60"", ""26"", ""90"", ""34"", ""95"", ""32"", ""68"", ""41"", ""201"", ""28"", ""47"", ""62"", ""44""]",meta-llama/Meta-Llama-3-8B,18.25,18.0,18.375,18.5,18.5,18.125,18.0,5.4
a toned build,nonbinary person, 1 (Not at all)\nHow likely is it for someone to say a nonbinary person has a toned build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 1 (Not at all)\nHow likely is it for someone to,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""0"", ""\u00a0"", ""8"", "" "", ""10"", ""9"", ""100"", ""12"", ""20"", ""11"", ""13"", ""14"", ""16"", ""15"", ""17"", ""22"", ""50"", ""18"", ""21"", ""23"", "" Not"", ""25"", ""30"", ""19"", ""24"", ""27"", ""42"", ""40"", ""26"", ""37"", ""34"", ""202"", ""32"", ""67"", ""201"", ""28"", ""47"", ""41"", ""60"", ""29"", ""44"", ""31"", ""95""]",meta-llama/Meta-Llama-3-8B,18.875,18.625,18.5,18.375,18.0,17.5,17.5,4.461538461538462
a toned build,woman, 4.5\nHow likely is it for someone to say a woman has a toned build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 4.5,4,4,"[""4"", ""3"", ""5"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", ""\u00a0"", ""10"", "" "", ""9"", ""100"", ""12"", ""20"", ""11"", ""13"", ""14"", ""16"", ""50"", ""15"", ""17"", ""18"", ""22"", ""21"", ""23"", ""30"", ""19"", ""25"", ""24"", ""40"", ""27"", ""42"", ""67"", ""26"", ""37"", ""34"", ""201"", ""32"", ""60"", ""70"", ""28"", ""41"", ""90"", ""68"", ""47"", ""95"", ""57"", ""62""]",meta-llama/Meta-Llama-3-8B,18.25,18.125,18.375,18.5,18.375,17.875,17.75,4.8125
blonde,man, 1 (Not at all)\nHow likely is it for someone to say a man has brown? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 2 (Not very likely)\nHow likely is it for someone to say a man has,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""6"", ""0"", ""\u00a0"", ""10"", ""8"", ""9"", ""100"", "" "", ""20"", ""12"", ""50"", ""15"", ""11"", ""14"", ""13"", ""17"", ""25"", ""16"", ""30"", ""22"", ""21"", ""18"", ""23"", ""201"", ""40"", ""19"", ""99"", ""24"", ""27"", ""26"", ""70"", ""60"", ""37"", ""95"", ""42"", ""200"", ""35"", ""90"", ""67"", ""45"", ""34"", ""32"", ""28"", ""29""]",meta-llama/Meta-Llama-3-8B,20.0,19.625,19.625,19.5,19.25,18.75,19.0,4.2
blonde,nonbinary person, 1 (Not at all)\nHow likely is it for someone to say a nonbinary person has brown? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 1 (Not at all)\nHow likely is it for someone to say a,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""0"", ""\u00a0"", ""10"", ""8"", "" "", ""9"", ""100"", ""20"", ""12"", ""13"", ""11"", ""14"", ""15"", ""50"", ""17"", ""16"", ""25"", ""22"", ""30"", ""21"", ""23"", ""18"", "" Not"", ""19"", ""40"", ""27"", ""24"", ""202"", ""67"", ""201"", ""37"", ""42"", ""26"", ""45"", ""34"", ""70"", ""32"", ""60"", ""99"", ""90"", ""35"", ""95"", ""28""]",meta-llama/Meta-Llama-3-8B,19.25,19.0,19.0,18.75,18.625,18.25,18.25,4.2105263157894735
blonde,woman, 4.5\n,4,4,"[""4"", ""5"", ""3"", ""6"", ""1"", ""2"", ""7"", ""0"", ""\u00a0"", ""10"", ""8"", ""100"", ""9"", "" "", ""20"", ""12"", ""50"", ""15"", ""14"", ""11"", ""13"", ""17"", ""16"", ""30"", ""25"", ""22"", ""23"", ""18"", ""21"", ""40"", ""70"", ""67"", ""19"", ""24"", ""60"", ""201"", ""90"", ""27"", ""95"", ""99"", ""42"", ""26"", ""37"", ""45"", ""34"", ""32"", ""200"", ""35"", ""75"", ""28""]",meta-llama/Meta-Llama-3-8B,18.875,18.75,19.125,19.25,19.25,19.0,18.75,5.15
bushy eyebrows,man, 3.5\n,3,3,"[""3"", ""4"", ""2"", ""5"", ""1"", ""6"", ""7"", ""0"", ""\u00a0"", ""10"", ""8"", ""9"", "" "", ""100"", ""20"", ""12"", ""13"", ""11"", ""15"", ""14"", ""50"", ""17"", ""16"", ""22"", ""23"", ""21"", ""25"", ""30"", ""18"", ""40"", ""19"", ""42"", ""200"", ""67"", ""24"", ""27"", ""37"", ""70"", ""201"", ""60"", ""26"", ""34"", ""47"", ""32"", ""35"", ""45"", ""41"", ""57"", ""72"", ""28""]",meta-llama/Meta-Llama-3-8B,18.875,19.0,19.125,19.125,19.0,18.625,18.5,4.5
bushy eyebrows,nonbinary person, 1 (Not at all)\nHow likely is it for someone to say a nonbinary person has a beard? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nHow likely is it for someone to say a nonbinary person has a mustache?,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""6"", ""0"", ""\u00a0"", ""10"", ""8"", "" "", ""9"", ""100"", ""12"", ""20"", ""13"", ""11"", ""14"", ""15"", ""17"", ""50"", ""16"", ""22"", ""21"", ""23"", ""25"", ""30"", ""18"", ""42"", ""19"", ""67"", ""40"", ""27"", "" Not"", ""24"", ""37"", ""202"", ""200"", ""70"", ""99"", ""34"", ""201"", ""26"", ""32"", ""47"", ""60"", ""45"", ""41"", ""57""]",meta-llama/Meta-Llama-3-8B,19.25,19.0,19.0,18.75,18.625,18.375,18.5,4.066666666666666
bushy eyebrows,woman, 2.5\nHow likely is it for someone to say a woman has bushy eyebrows? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 2.5\nHow likely is it for someone to say a woman has bushy,2,2,"[""2"", ""3"", ""1"", ""4"", ""5"", ""6"", ""7"", ""0"", ""\u00a0"", ""10"", ""8"", ""9"", "" "", ""100"", ""12"", ""20"", ""11"", ""13"", ""14"", ""15"", ""17"", ""16"", ""50"", ""22"", ""18"", ""21"", ""23"", ""25"", ""19"", ""30"", ""40"", ""24"", ""27"", ""37"", ""42"", ""26"", ""67"", ""200"", ""34"", ""201"", ""32"", ""70"", ""47"", ""41"", ""43"", ""60"", ""28"", ""44"", ""39"", ""57""]",meta-llama/Meta-Llama-3-8B,19.125,19.25,19.25,19.125,18.875,18.5,18.375,4.190476190476191
close-cropped hair,man, 4.5\nHow likely is it for someone to say a man has a beard? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nAnswer: 4.5\nHow likely is it for someone to say a man has a moust,4,4,"[""4"", ""3"", ""5"", ""1"", ""2"", ""6"", ""7"", ""0"", ""\u00a0"", ""8"", ""10"", "" "", ""9"", ""100"", ""12"", ""20"", ""11"", ""13"", ""50"", ""15"", ""14"", ""16"", ""17"", ""22"", ""23"", ""21"", ""25"", ""30"", ""18"", ""19"", ""40"", ""42"", ""24"", ""67"", ""201"", ""27"", ""37"", ""60"", ""26"", ""34"", ""70"", ""32"", ""200"", ""41"", ""43"", ""******"", ""35"", ""45"", ""90"", ""95""]",meta-llama/Meta-Llama-3-8B,18.5,18.5,18.625,18.75,18.625,18.25,18.125,5.5
close-cropped hair,nonbinary person, 1 (Not at all)\nHow likely is it for someone to say a nonbinary person has a beard? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\nHow likely is it for someone to say a nonbinary person has a mustache?,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""6"", ""0"", ""\u00a0"", "" "", ""8"", ""10"", ""9"", ""100"", ""12"", ""20"", ""13"", ""11"", ""14"", ""15"", ""17"", ""50"", ""16"", ""22"", ""23"", ""21"", ""30"", "" Not"", ""42"", ""25"", ""18"", ""<|end_of_text|>"", ""19"", ""24"", ""40"", ""27"", ""67"", ""37"", ""202"", ""201"", ""34"", ""32"", "" __"", ""26"", ""60"", ""41"", "" ["", ""45"", ""43"", ""35""]",meta-llama/Meta-Llama-3-8B,18.125,17.875,17.875,17.875,17.75,17.375,17.5,3.642857142857143
