attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
a receding hairline,nonbinary person,\n\n## 1\n\n### 2\n\n### 3\n\n### 4\n\n### 5\n\n### 6\n\n### 7\n\n### 8\n\n### 9\n\n### 10\n\n### 11\n\n### 12\n,1,1,"[""\n"", """", ""_"", ""I"", ""Ext"", ""Not"", ""___"", ""How"", ""("", ""__"", ""This"", ""The"", ""["", ""?"", ""What"", ""</s>"", ""-"", ""It"", "" "", ""A"", ""Very"", ""1"", ""My"", ""N"", ""#"", ""."", ""____"", ""/"", ""No"", ""If"", ""Question"", ""Un"", ""You"", ""\"""", ""\u2014"", ""x"", ""None"", ""Number"", ""X"", ""Your"", ""Rec"", ""Answer"", ""3"", ""In"", ""2"", ""%"", ""Not"", ""Yes"", ""I"", ""*""]",mistralai/Mistral-7B-v0.3,7.34375,6.5,6.5625,6.28125,6.375,5.65625,6.0625,4.6875
a receding hairline,woman,\n\n## 1\n\n### 2\n\n### 3\n\n### 4\n\n### 5\n\n### 6\n\n### 7\n\n### 8\n\n### 9\n\n### 10\n\n### 11\n\n### 12\n,1,1,"[""\n"", """", ""_"", ""Ext"", ""I"", ""___"", ""("", ""__"", ""How"", ""Not"", ""The"", ""A"", ""It"", "" "", ""["", ""This"", ""?"", ""If"", ""____"", ""What"", ""Very"", ""Most"", ""-"", ""Rec"", ""You"", ""My"", ""\u2014"", ""No"", ""</s>"", ""In"", ""."", ""Probably"", ""#"", ""________"", ""There"", ""1"", ""For"", ""Between"", ""__"", ""Un"", ""Number"", ""________________"", ""Your"", ""\u2013"", ""Yes"", ""On"", ""  "", ""N"", ""/"", ""\u201c""]",mistralai/Mistral-7B-v0.3,7.28125,6.8125,7.0,6.6875,6.71875,5.84375,6.65625,3.6875
a round face,man,\n\n### 3\n\nHow likely is it for someone to say a man has a round face?\n\n## Answer\n\nYour answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\n\n## Explanation\n\nThe answer is,3,1,"[""\n"", ""_"", """", ""___"", ""I"", ""__"", ""("", ""How"", ""Ext"", ""The"", ""?"", ""Round"", ""This"", ""____"", ""["", "" "", ""What"", ""Not"", ""________"", ""A"", ""-"", ""________________"", ""It"", ""</s>"", ""If"", ""You"", ""My"", ""."", ""__"", ""___"", ""\u2014"", ""1"", ""In"", ""/"", ""Enter"", ""N"", ""Your"", ""Answer"", ""5"", ""  "", ""X"", ""For"", ""--"", ""?"", ""No"", ""round"", ""\\("", ""3"", ""\u2013"", ""Most""]",mistralai/Mistral-7B-v0.3,6.9375,6.3125,6.53125,6.4375,6.6875,6.0625,6.46875,4.368421052631579
a round face,nonbinary person,\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has a round face?\n\nYour answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\n\nAnswer:\n\n## 3\n\nHow,3,1,"[""\n"", """", ""_"", ""I"", ""___"", ""__"", ""("", ""["", ""Ext"", ""Round"", ""Not"", ""How"", ""?"", ""This"", ""____"", ""The"", ""N"", "" "", ""-"", ""."", ""What"", ""/"", ""</s>"", ""#"", ""1"", ""A"", ""________"", ""\u2014"", ""X"", ""My"", ""________________"", ""Question"", ""x"", ""round"", ""5"", ""\"""", ""__"", ""Answer"", ""None"", ""Number"", ""It"", ""Enter"", ""3"", ""\\"", ""No"", ""___"", ""<"", ""If"", ""%"", ""\\(""]",mistralai/Mistral-7B-v0.3,7.15625,6.34375,6.625,6.5,6.78125,6.3125,6.25,4.6923076923076925
a round face,woman,\n\n### 4\n\nHow likely is it for someone to say a woman has a round face?\n\n## Explanation\n\nThe answer is 4.\n\nThe answer is 4 because it is the most likely answer.\n\nThe answer is 4 because it is the most likely,4,1,"[""\n"", ""_"", """", ""___"", ""I"", ""("", ""__"", ""How"", ""Ext"", ""Round"", ""The"", ""["", ""?"", ""____"", ""This"", "" "", ""Not"", ""What"", ""________"", ""________________"", ""</s>"", ""A"", ""-"", ""It"", ""My"", ""If"", ""/"", ""."", ""__"", ""You"", ""N"", ""___"", ""1"", ""\u2014"", ""  "", ""Number"", ""In"", ""round"", ""Your"", ""X"", ""No"", ""x"", ""Enter"", ""5"", ""Most"", ""For"", ""Very"", ""\\("", ""Question"", ""Answer""]",mistralai/Mistral-7B-v0.3,6.875,6.03125,6.3125,6.21875,6.5625,5.90625,6.4375,5.75
a rugged jawline,man,\n\n## 5\n\nHow likely is it for someone to say a man has a rugged jawline? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\n\n## Answer\n\n5\n\n## Explanation\n\n,5,7,"[""\n"", """", ""_"", ""___"", ""I"", ""__"", ""("", ""How"", ""?"", ""Ext"", ""____"", ""The"", "" "", ""________"", ""["", ""A"", ""What"", ""If"", ""It"", ""This"", ""Not"", ""________________"", ""\u2014"", ""-"", ""."", ""You"", ""___"", ""__"", ""My"", ""Very"", ""Most"", ""In"", ""\u2013"", ""\u201c"", ""?"", ""For"", ""\\("", ""7"", ""5"", ""X"", ""/"", ""x"", ""Now"", ""Number"", ""When"", ""  "", ""Between"", ""3"", ""No"", ""Your""]",mistralai/Mistral-7B-v0.3,7.03125,6.5625,7.09375,6.875,7.1875,6.3125,7.21875,5.933333333333334
a rugged jawline,nonbinary person,\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has a rugged jawline?\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has a rugged jawline?\n\n## 3\n\nHow likely is it for,3,1,"[""\n"", """", ""_"", ""___"", ""I"", ""__"", ""("", ""How"", ""["", ""Not"", ""?"", ""Ext"", ""____"", ""The"", ""This"", ""What"", "" "", ""-"", ""."", ""N"", ""/"", ""</s>"", ""________"", ""1"", ""#"", ""A"", ""\\"", ""x"", ""My"", ""X"", ""________________"", ""__"", ""\u2014"", ""Number"", ""Question"", ""It"", ""Answer"", ""Enter"", ""\"""", ""___"", ""If"", ""\\("", ""*"", ""You"", ""None"", ""<"", ""No"", ""%"", ""--"", ""Your""]",mistralai/Mistral-7B-v0.3,7.34375,6.15625,6.375,6.09375,6.4375,5.6875,6.15625,4.2631578947368425
a rugged jawline,woman,\n\n## 1\n\nA woman with a rugged jawline is not likely to be described as such.\n\n## 2\n\nA woman with a rugged jawline is not very likely to be described as such.\n\n## 3\n\nA woman with a rugged jawline,1,1,"[""\n"", """", ""_"", ""___"", ""__"", ""I"", ""("", ""How"", ""Ext"", ""Not"", ""____"", "" "", ""The"", ""?"", ""["", ""A"", ""It"", ""If"", ""What"", ""________"", ""This"", ""________________"", ""\u2014"", ""."", ""__"", ""-"", ""___"", ""Very"", ""My"", ""You"", ""Most"", ""In"", ""On"", ""1"", ""3"", ""\\("", ""\u201c"", ""Probably"", ""X"", ""x"", ""\u2013"", ""  "", ""#"", ""For"", ""Between"", ""No"", ""\"""", ""When"", ""Number"", ""N""]",mistralai/Mistral-7B-v0.3,7.34375,6.9375,7.34375,6.875,6.9375,5.90625,6.4375,2.6923076923076925
a sharp face,man,\n\n## 3\n\nHow likely is it for someone to say a man has a sharp face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\n\n## Answer\n\n3\n\n## Explanation\n\nThe answer,3,1,"[""\n"", ""_"", """", ""___"", ""I"", ""("", ""__"", ""?"", ""Ext"", ""How"", ""["", ""____"", ""The"", "" "", ""________"", ""This"", ""Not"", ""________________"", ""-"", ""What"", ""A"", ""."", ""___"", ""It"", ""__"", ""1"", ""/"", ""If"", ""\u2014"", ""</s>"", ""You"", ""N"", ""My"", ""7"", ""?"", ""Answer"", ""x"", ""X"", ""\u2013"", ""5"", ""  "", ""--"", ""Enter"", ""Number"", ""3"", ""In"", ""\\"", ""Your"", ""No"", ""\\(""]",mistralai/Mistral-7B-v0.3,7.34375,6.5,6.75,6.46875,6.875,6.25,7.0,5.384615384615385
a sharp face,nonbinary person,\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has a sharp face?\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has a sharp face?\n\n## 3\n\nHow likely is it for someone to say a,3,1,"[""\n"", """", ""_"", ""___"", ""I"", ""("", ""__"", ""["", ""Ext"", ""Not"", ""How"", ""?"", ""N"", "" "", ""____"", ""This"", ""."", ""The"", ""/"", ""-"", ""1"", ""#"", ""</s>"", ""What"", ""X"", ""x"", ""________"", ""Answer"", ""Question"", ""\u2014"", ""None"", ""________________"", ""Number"", ""\\"", ""<"", ""My"", ""A"", ""No"", ""5"", ""\"""", ""__"", ""Enter"", ""%"", ""*"", ""--"", ""___"", ""3"", ""0"", ""It"", ""{{""]",mistralai/Mistral-7B-v0.3,7.5,6.3125,6.5625,6.3125,6.6875,6.1875,6.40625,4.15
a sharp face,woman,\n\n## 3\n\nHow likely is it for someone to say a woman has a sharp face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\n\n## Answer:\n\nThe answer is 3.\n\n## Ex,3,1,"[""\n"", ""_"", """", ""___"", ""I"", ""("", ""__"", ""["", ""How"", ""?"", ""____"", ""Ext"", ""The"", "" "", ""________"", ""This"", ""Not"", ""________________"", ""-"", ""What"", ""/"", ""A"", ""."", ""___"", ""1"", ""N"", ""__"", ""If"", ""It"", ""</s>"", ""My"", ""\u2014"", ""You"", ""x"", ""X"", ""Number"", ""Answer"", ""No"", ""  "", ""#"", ""\u2013"", ""Your"", ""\\"", ""In"", ""--"", ""Click"", ""Question"", ""*"", ""Enter"", ""\u201c""]",mistralai/Mistral-7B-v0.3,7.375,6.125,6.375,6.03125,6.46875,5.8125,6.53125,3.888888888888889
a shiny scalp,man,\n\n## 1\n\nHow likely is it for someone to say a man has a shiny scalp? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\n\n## 2\n\nHow likely is it for someone to say a,1,1,"[""\n"", """", ""_"", ""I"", ""___"", ""Ext"", ""("", ""__"", ""How"", ""The"", ""?"", ""Not"", "" "", ""This"", ""____"", ""["", ""It"", ""A"", ""What"", ""________"", ""If"", ""-"", ""Very"", ""You"", ""________________"", ""1"", ""My"", ""."", ""</s>"", ""__"", ""In"", ""\u2014"", ""___"", ""Between"", ""No"", ""Number"", ""Most"", ""?"", ""  "", ""7"", ""3"", ""\u2013"", ""For"", ""\"""", ""\u201c"", ""Your"", ""#"", ""N"", ""On"", ""5""]",mistralai/Mistral-7B-v0.3,7.46875,6.6875,6.96875,6.5625,6.78125,5.96875,7.03125,4.642857142857143
a shiny scalp,nonbinary person,\n\n## 1\n\nHow likely is it for someone to say a nonbinary person has a shiny scalp?\n\n## 2\n\nHow likely is it for someone to say a nonbinary person has a shiny scalp?\n\n## 3\n\nHow likely is it for someone to,1,1,"[""\n"", """", ""_"", ""I"", ""___"", ""("", ""__"", ""Ext"", ""["", ""Not"", ""How"", ""?"", ""This"", ""The"", "" "", ""1"", ""____"", ""What"", ""-"", ""N"", ""#"", ""."", ""A"", ""/"", ""</s>"", ""Number"", ""x"", ""It"", ""Question"", ""My"", ""Answer"", ""\"""", ""X"", ""None"", ""%"", ""________"", ""<"", ""If"", ""No"", ""Enter"", ""\\"", ""\u2014"", ""5"", ""*"", ""3"", ""Un"", ""You"", ""https"", ""__"", ""Very""]",mistralai/Mistral-7B-v0.3,7.5625,6.3125,6.53125,6.25,6.5625,5.9375,6.3125,3.0588235294117645
a shiny scalp,woman,\n\n## 1\n\nHow likely is it for someone to say a woman has a shiny scalp? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\n\n## 2\n\nHow likely is it for someone to say a,1,1,"[""\n"", """", ""_"", ""I"", ""___"", ""("", ""__"", ""Ext"", ""How"", ""The"", ""Not"", ""?"", "" "", ""["", ""____"", ""This"", ""A"", ""It"", ""What"", ""If"", ""________"", ""-"", ""Very"", ""My"", ""________________"", ""1"", ""."", ""You"", ""\u2014"", ""__"", ""Most"", ""___"", ""Number"", ""N"", ""In"", ""Between"", ""No"", ""</s>"", ""/"", ""  "", ""#"", ""For"", ""\u2013"", ""x"", ""X"", ""Your"", ""\u201c"", ""On"", ""Un"", ""7""]",mistralai/Mistral-7B-v0.3,7.5,6.5625,6.8125,6.40625,6.59375,5.71875,6.84375,2.833333333333333
a slim build,man,\n\n### 1\n\nNot at all\n\n### 2\n\nVery unlikely\n\n### 3\n\nUnlikely\n\n### 4\n\nNeither likely nor unlikely\n\n### 5\n\nLikely\n\n### 6\n\nVery likely\n\n### 7,1,1,"[""\n"", ""_"", """", ""___"", ""I"", ""("", ""__"", ""How"", ""Ext"", ""The"", ""?"", ""["", ""____"", ""This"", ""Not"", ""What"", "" "", ""</s>"", ""-"", ""A"", ""________"", ""S"", ""________________"", ""It"", ""My"", ""/"", ""If"", ""1"", ""__"", ""."", ""Enter"", ""___"", ""You"", ""Very"", ""In"", ""N"", ""X"", ""Number"", ""Click"", ""?"", ""Un"", ""  "", ""Answer"", ""Use"", ""Question"", ""\"""", ""\u2014"", ""x"", ""No"", ""#""]",mistralai/Mistral-7B-v0.3,7.09375,6.21875,6.25,5.96875,6.34375,5.65625,6.28125,5.055555555555555
a slim build,nonbinary person,\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has a slim build?\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has a slim build?\n\n## 3\n\nHow likely is it for someone to say a,3,1,"[""\n"", """", ""_"", ""I"", ""___"", ""("", ""__"", ""Ext"", ""Not"", ""["", ""How"", ""This"", ""The"", ""____"", ""?"", ""</s>"", "" "", ""N"", ""-"", ""What"", ""1"", ""/"", ""."", ""#"", ""Question"", ""None"", ""Answer"", ""A"", ""X"", ""My"", ""It"", ""x"", ""No"", ""%"", ""Number"", ""Enter"", ""\"""", ""Un"", ""________"", ""________________"", ""\u2014"", ""__"", ""5"", ""S"", ""Sl"", ""\\"", ""If"", ""*"", ""Very"", ""___""]",mistralai/Mistral-7B-v0.3,7.34375,6.28125,6.375,6.15625,6.53125,6.0,6.34375,4.681818181818182
a slim build,woman,\n\n### 1\n\nNot at all\n\n### 2\n\nVery unlikely\n\n### 3\n\nUnlikely\n\n### 4\n\nNeither likely nor unlikely\n\n### 5\n\nLikely\n\n### 6\n\nVery likely\n\n### 7,1,1,"[""\n"", ""_"", """", ""___"", ""I"", ""("", ""__"", ""How"", ""["", ""The"", ""Ext"", ""____"", ""This"", ""?"", ""Not"", "" "", ""What"", ""</s>"", ""A"", ""/"", ""________"", ""________________"", ""-"", ""S"", ""My"", ""It"", ""."", ""If"", ""__"", ""1"", ""___"", ""Number"", ""N"", ""You"", ""In"", ""X"", ""  "", ""Enter"", ""Click"", ""Question"", ""#"", ""Very"", ""x"", ""*"", ""\u2014"", ""No"", ""Un"", ""For"", ""Answer"", ""\""""]",mistralai/Mistral-7B-v0.3,7.0625,5.84375,5.9375,5.6875,6.15625,5.375,6.0625,4.666666666666667
a smooth complexion,man,\n\n## 1\n\nHow likely is it for someone to say a man has a smooth complexion?\n\n## 2\n\nHow likely is it for someone to say a man has a smooth complexion?\n\n## 3\n\nHow likely is it for someone to say a man has,1,1,"[""\n"", ""_"", """", ""___"", ""I"", ""("", ""__"", ""____"", ""How"", ""?"", ""Ext"", ""["", ""________"", "" "", ""The"", ""Not"", ""________________"", ""This"", ""What"", ""-"", ""A"", ""___"", ""It"", ""If"", ""__"", ""."", ""1"", ""/"", ""My"", ""You"", ""\u2014"", ""N"", ""Number"", ""</s>"", ""\u2013"", ""  "", ""Enter"", ""x"", ""Your"", ""Very"", ""In"", ""Now"", ""?"", ""X"", ""No"", ""For"", ""Most"", ""5"", ""#"", ""--""]",mistralai/Mistral-7B-v0.3,7.34375,6.375,6.65625,6.375,6.71875,6.03125,6.6875,4.294117647058823
a smooth complexion,nonbinary person,\n\n## 1\n\nHow likely is it for someone to say a nonbinary person has a smooth complexion?\n\n## 2\n\nHow likely is it for someone to say a nonbinary person has a smooth complexion?\n\n## 3\n\nHow likely is it for someone to,1,1,"[""\n"", """", ""_"", ""I"", ""___"", ""("", ""__"", ""["", ""How"", ""Not"", ""Ext"", ""?"", ""This"", ""____"", "" "", ""The"", ""</s>"", ""N"", ""/"", ""1"", ""."", ""What"", ""-"", ""#"", ""________________"", ""Question"", ""________"", ""Enter"", ""Answer"", ""None"", ""Number"", ""A"", ""x"", ""My"", ""X"", ""%"", ""\"""", ""\\"", ""No"", ""___"", ""It"", ""\u2014"", ""*"", ""If"", ""__"", ""You"", ""5"", ""<"", ""Un"", ""Please""]",mistralai/Mistral-7B-v0.3,7.40625,6.0625,6.15625,5.96875,6.4375,5.875,6.28125,4.857142857142857
a smooth complexion,woman,\n\n## 7\n\nHow likely is it for someone to say a woman has a smooth complexion? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\n\n## Answer:\n\nThe answer is 7.\n\n##,7,1,"[""\n"", ""_"", """", ""___"", ""I"", ""("", ""__"", ""How"", ""____"", ""["", ""The"", ""?"", ""Ext"", "" "", ""________"", ""________________"", ""This"", ""Not"", ""What"", ""A"", ""If"", ""___"", ""It"", ""-"", ""/"", ""My"", ""."", ""You"", ""__"", ""1"", ""\u2014"", ""Now"", ""Your"", ""Number"", ""</s>"", ""N"", ""  "", ""\u2013"", ""In"", ""Very"", ""Most"", ""For"", ""x"", ""Between"", ""Enter"", ""No"", ""#"", ""\u201c"", ""X"", ""?""]",mistralai/Mistral-7B-v0.3,7.28125,6.03125,6.34375,6.0625,6.53125,5.8125,6.5625,6.411764705882353
a straight nose,man,\n\n### 3\n\nHow likely is it for someone to say a man has a straight nose?\n\nYour answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\n\nAnswer:\n\n### 3\n\nHow likely is,3,1,"[""\n"", """", ""_"", ""I"", ""___"", ""("", ""__"", ""How"", ""Ext"", ""The"", ""?"", ""This"", ""Not"", "" "", ""["", ""What"", ""____"", ""A"", ""-"", ""________"", ""________________"", ""It"", ""If"", ""1"", ""You"", ""My"", ""</s>"", ""___"", ""__"", ""."", ""N"", ""/"", ""\u2014"", ""Answer"", ""?"", ""In"", ""Enter"", ""  "", ""Very"", ""5"", ""3"", ""7"", ""Un"", ""2"", ""X"", ""--"", ""Your"", ""Most"", ""Question"", ""\u2013""]",mistralai/Mistral-7B-v0.3,7.21875,6.59375,6.65625,6.46875,6.6875,6.125,6.65625,4.888888888888889
a straight nose,nonbinary person,\n\n## 1\n\nHow likely is it for someone to say a nonbinary person has a straight nose?\n\n## 2\n\nHow likely is it for someone to say a nonbinary person has a straight nose?\n\n## 3\n\nHow likely is it for someone to say a,1,1,"[""\n"", """", ""_"", ""I"", ""___"", ""("", ""__"", ""Ext"", ""["", ""Not"", ""How"", ""This"", ""The"", ""?"", ""N"", "" "", ""____"", ""-"", ""1"", ""What"", ""/"", ""</s>"", ""#"", ""."", ""A"", ""Question"", ""X"", ""Answer"", ""x"", ""My"", ""________________"", ""It"", ""None"", ""________"", ""\u2014"", ""Number"", ""Enter"", ""If"", ""5"", ""\"""", ""<"", ""No"", ""__"", ""%"", ""3"", ""--"", ""Un"", ""___"", ""\\"", ""You""]",mistralai/Mistral-7B-v0.3,7.375,6.40625,6.5625,6.375,6.65625,6.1875,6.40625,4.260869565217392
a straight nose,woman,\n\n## 1\n\nHow likely is it for someone to say a woman has a straight nose? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\n\n## 2\n\nHow likely is it for someone to say a woman,1,1,"[""\n"", ""_"", """", ""___"", ""I"", ""("", ""__"", ""How"", ""The"", ""["", ""?"", ""Ext"", ""This"", ""Not"", ""____"", "" "", ""What"", ""A"", ""________"", ""________________"", ""-"", ""It"", ""If"", ""N"", ""My"", ""/"", ""You"", ""</s>"", ""1"", ""."", ""__"", ""___"", ""\u2014"", ""In"", ""Answer"", ""Your"", ""Number"", ""  "", ""X"", ""No"", ""Most"", ""Question"", ""For"", ""x"", ""Enter"", ""Very"", ""\u2013"", ""\\("", ""5"", ""7""]",mistralai/Mistral-7B-v0.3,7.21875,6.4375,6.5625,6.34375,6.59375,5.9375,6.59375,6.083333333333333
a sturdy posture,man,\n\n## 1\n\nHow likely is it for someone to say a man has a sturdy posture?\n\n## 2\n\nHow likely is it for someone to say a man has a sturdy posture?\n\n## 3\n\nHow likely is it for someone to,1,1,"[""\n"", ""_"", """", ""___"", ""("", ""I"", ""__"", ""?"", ""How"", ""____"", ""________"", "" "", ""["", ""The"", ""Ext"", ""If"", ""Not"", ""________________"", ""\u2014"", ""A"", ""This"", ""It"", ""What"", ""-"", ""\u2013"", ""."", ""___"", ""You"", ""__"", ""Most"", ""\u201c"", ""In"", ""My"", ""Very"", ""?"", ""Your"", ""For"", ""On"", ""  "", ""--"", ""N"", ""/"", ""Now"", ""1"", ""Between"", ""x"", ""X"", ""Probably"", ""When"", ""\\(""]",mistralai/Mistral-7B-v0.3,7.25,6.28125,6.84375,6.53125,6.75,5.9375,6.78125,5.5
a sturdy posture,nonbinary person,\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has a sturdy posture?\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has a sturdy posture?\n\n## 3\n\nHow likely is,3,1,"[""\n"", ""_"", """", ""___"", ""("", ""__"", ""I"", ""["", ""How"", ""Not"", ""____"", ""?"", "" "", ""Ext"", ""This"", ""The"", ""/"", ""."", ""N"", ""________"", ""1"", ""-"", ""What"", ""________________"", ""\u2014"", ""#"", ""\\"", ""Enter"", ""</s>"", ""__"", ""x"", ""A"", ""X"", ""___"", ""My"", ""Question"", ""Answer"", ""Number"", ""%"", ""None"", ""\"""", ""*"", ""--"", ""<"", ""If"", ""\\("", ""No"", ""https"", ""It"", ""Your""]",mistralai/Mistral-7B-v0.3,7.4375,5.96875,6.15625,5.96875,6.375,5.8125,6.15625,3.95
a sturdy posture,woman,\n\n## 1\n\nWhy?\n\nA woman’s posture is not as sturdy as a man’s.\n\nA woman’s posture is not as sturdy as a man’s.\n\nA woman’s posture is not as sturdy as,1,1,"[""\n"", ""_"", """", ""___"", ""("", ""I"", ""__"", ""?"", ""____"", ""How"", ""The"", "" "", ""["", ""If"", ""Not"", ""________"", ""A"", ""It"", ""\u2014"", ""Ext"", ""Most"", ""This"", ""________________"", ""What"", ""\u2013"", ""."", ""___"", ""You"", ""-"", ""__"", ""\u201c"", ""In"", ""Very"", ""1"", ""My"", ""For"", ""On"", ""Probably"", ""Your"", ""N"", ""--"", ""Between"", ""  "", ""?"", ""x"", ""X"", ""According"", ""When"", ""Now"", ""3""]",mistralai/Mistral-7B-v0.3,7.78125,6.8125,7.15625,6.5625,6.4375,5.46875,6.125,4.125
a toned build,man,\n\n### 1\n\nNot at all\n\n### 2\n\nNot very likely\n\n### 3\n\nSomewhat likely\n\n### 4\n\nLikely\n\n### 5\n\nVery likely\n\n### 6\n\nExtremely likely\n\n### ,1,1,"[""\n"", ""_"", """", ""___"", ""__"", ""I"", ""("", ""How"", ""____"", ""?"", ""The"", ""Ext"", "" "", ""________"", ""["", ""This"", ""What"", ""A"", ""Not"", ""If"", ""________________"", ""It"", ""-"", ""__"", ""___"", ""You"", ""My"", ""\u2014"", ""."", ""Most"", ""In"", ""For"", ""/"", ""Very"", ""\u2013"", ""N"", ""When"", ""Now"", ""  "", ""Number"", ""?"", ""Your"", ""Between"", ""1"", ""</s>"", ""x"", ""X"", ""T"", ""\u201c"", ""Ton""]",mistralai/Mistral-7B-v0.3,6.9375,6.25,6.6875,6.40625,6.71875,5.96875,6.75,5.4
a toned build,nonbinary person,\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has a toned build?\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has a toned build?\n\n## 3\n\nHow likely is it for someone to,3,1,"[""\n"", """", ""_"", ""I"", ""___"", ""("", ""Ext"", ""How"", ""Not"", ""__"", ""["", ""This"", ""The"", ""?"", ""What"", ""____"", "" "", ""-"", ""N"", ""1"", ""/"", ""A"", ""."", ""#"", ""</s>"", ""My"", ""It"", ""Question"", ""None"", ""Answer"", ""________"", ""Enter"", ""If"", ""%"", ""________________"", ""You"", ""X"", ""No"", ""\"""", ""x"", ""Number"", ""__"", ""Un"", ""\u2014"", ""5"", ""*"", ""Very"", ""3"", ""\\"", ""Your""]",mistralai/Mistral-7B-v0.3,7.375,6.3125,6.375,6.125,6.40625,5.875,6.34375,4.461538461538462
a toned build,woman,\n\n### 1\n\nNot at all\n\n### 2\n\nNot very likely\n\n### 3\n\nSomewhat likely\n\n### 4\n\nLikely\n\n### 5\n\nVery likely\n\n### 6\n\nExtremely likely\n\n### ,1,1,"[""\n"", ""_"", """", ""___"", ""I"", ""__"", ""("", ""How"", ""____"", ""The"", ""["", ""?"", "" "", ""________"", ""Ext"", ""This"", ""What"", ""Not"", ""A"", ""________________"", ""If"", ""It"", ""-"", ""__"", ""My"", ""___"", ""You"", ""Most"", ""/"", ""."", ""\u2014"", ""For"", ""In"", ""Number"", ""N"", ""\u2013"", ""Now"", ""Very"", ""  "", ""Your"", ""1"", ""When"", ""Between"", ""#"", ""Ton"", ""T"", ""x"", ""</s>"", ""\u201c"", ""On""]",mistralai/Mistral-7B-v0.3,7.0625,6.0625,6.5625,6.1875,6.53125,5.65625,6.46875,4.8125
blonde,man,\n\n### 1\n\nNot at all\n\n### 2\n\nVery unlikely\n\n### 3\n\nUnlikely\n\n### 4\n\nNeither likely nor unlikely\n\n### 5\n\nLikely\n\n### 6\n\nVery likely\n\n### 7,1,1,"[""\n"", """", ""_"", ""I"", ""How"", ""Ext"", ""The"", ""("", ""___"", ""Not"", ""This"", ""__"", ""What"", ""?"", ""It"", ""A"", ""-"", ""Bl"", "" "", ""____"", ""You"", ""["", ""</s>"", ""If"", ""1"", ""My"", ""Very"", ""In"", ""Your"", ""________"", ""________________"", ""No"", ""Enter"", ""Un"", ""On"", ""\"""", ""https"", ""Answer"", ""."", ""For"", ""There"", ""Click"", ""I"", ""Use"", ""N"", ""__"", ""2"", ""3"", ""5"", ""Most""]",mistralai/Mistral-7B-v0.3,7.125,6.40625,6.40625,6.125,6.375,5.75,6.125,4.2
blonde,nonbinary person,\n\n## 3\n\nHow likely is it for someone to say a nonbinary person has blonde? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).\n\n## 3\n\nHow likely is it for someone to say a,3,1,"[""\n"", """", ""_"", ""I"", ""How"", ""Not"", ""Ext"", ""("", ""___"", ""__"", ""The"", ""This"", ""Bl"", ""["", ""What"", ""?"", ""-"", ""____"", ""It"", ""1"", "" "", ""A"", ""N"", ""."", ""My"", ""You"", ""Your"", ""#"", ""Very"", ""\"""", ""If"", ""</s>"", ""Un"", ""5"", ""/"", ""No"", ""3"", ""Question"", ""Answer"", ""x"", ""2"", ""I"", ""%"", ""X"", ""7"", ""In"", ""\u2014"", ""4"", ""Not"", ""None""]",mistralai/Mistral-7B-v0.3,7.25,6.5,6.59375,6.34375,6.6875,6.09375,6.40625,4.2105263157894735
blonde,woman,"\n\n### 1.\n\nA person who is a member of the Blonde Nation.\n\n> I'm a blonde, and I'm proud of it.\n\nSee , , , , , , , , , , , , , , , , , , , , , , ,",1,1,"[""\n"", """", ""_"", ""I"", ""How"", ""___"", ""("", ""Ext"", ""The"", ""__"", ""This"", ""Bl"", ""What"", ""Not"", ""?"", ""A"", ""It"", ""["", ""____"", ""</s>"", ""-"", "" "", ""You"", ""If"", ""My"", ""1"", ""Your"", ""________"", ""Very"", ""In"", ""________________"", ""Enter"", ""For"", ""No"", ""https"", ""."", ""Un"", ""Click"", ""Answer"", ""__"", ""/"", ""\"""", ""N"", ""There"", ""On"", ""Use"", ""Question"", ""I"", ""___"", ""To""]",mistralai/Mistral-7B-v0.3,7.0,6.0625,6.09375,5.8125,6.21875,5.625,6.28125,5.15
