attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
a sharp face,man, 3,3,3,"[""3"", ""2"", ""4"", ""5"", ""1"", ""6"", ""7"", "" "", ""0"", ""10"", ""8"", ""12"", ""\u00a0"", ""<|endoftext|>"", "" ("", ""11"", ""20"", ""\u00bd"", "" not"", ""30"", ""05"", "" -"", ""9"", ""35"", ""15"", ""02"", ""03"", ""25"", ""33"", ""04"", ""\ufffd"", ""01"", "" I"", ""50"", ""34"", "","", "" The"", ""\u00bc"", ""."", "" is"", ""45"", ""21"", "".\n\n\n"", "" a"", "" the"", "" it"", "" ["", ""32"", "" three"", ""51""]",allenai/OLMo-2-1124-7B-DPO,4.6875,6.8125,7.71875,6.8125,5.78125,2.203125,-3.71875,5.384615384615385
a sharp face,nonbinary person, 2,2,2,"[""2"", ""1"", ""3"", ""4"", ""5"", ""6"", ""7"", ""0"", "" "", ""01"", ""<|endoftext|>"", "" not"", ""12"", ""20"", ""10"", ""\u00bd"", "" ("", ""8"", ""02"", ""\ufffd"", "" -"", ""11"", ""\u00a0"", "" I"", "" Not"", ""\u00bc"", ""15"", "" no"", "" The"", ""30"", ""9"", "".\n\n\n"", "","", "" is"", ""21"", ""03"", ""."", ""05"", "" would"", ""25"", "" There"", ""123"", ""13"", ""24"", ""234"", ""100"", "" there"", ""04"", "" and"", "" could""]",allenai/OLMo-2-1124-7B-DPO,7.59375,8.0625,7.40625,5.5625,3.5625,0.162109375,-2.96875,4.15
a sharp face,woman, 3,3,3,"[""3"", ""2"", ""4"", ""1"", ""5"", ""6"", ""7"", "" "", ""0"", ""\u00a0"", ""<|endoftext|>"", "" ("", ""\u00bd"", "" not"", ""12"", ""10"", "" -"", "" I"", ""01"", ""02"", ""03"", ""20"", ""11"", "" The"", ""8"", ""\ufffd"", "" three"", "","", ""05"", ""04"", "".\n\n\n"", ""\u00bc"", ""15"", ""."", "" two"", "" the"", ""30"", "" is"", "" a"", "" Not"", ""25"", "" no"", "" would"", "".\n\n"", "" it"", ""\ufffd"", "" there"", "" may"", ""9"", "" or""]",allenai/OLMo-2-1124-7B-DPO,5.5625,7.5625,7.9375,6.28125,3.953125,-0.58203125,-5.59375,3.888888888888889
a shiny scalp,man, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""8"", ""10"", ""12"", ""<|endoftext|>"", ""\u00a0"", ""11"", "" ("", ""30"", ""9"", ""35"", ""34"", ""05"", ""20"", ""15"", ""33"", "" not"", ""25"", "" -"", ""\u00bd"", ""50"", ""45"", ""55"", ""03"", "","", ""04"", ""51"", "" five"", ""."", ""14"", "" three"", ""02"", ""52"", ""\ufffd"", "" is"", "" The"", ""32"", ""24"", "" four"", "" a"", "" I"", ""21""]",allenai/OLMo-2-1124-7B-DPO,2.890625,5.78125,7.28125,6.875,6.4375,3.6875,-2.484375,4.642857142857143
a shiny scalp,nonbinary person, 2,2,2,"[""2"", ""3"", ""1"", ""4"", ""5"", ""6"", ""7"", ""0"", "" "", ""12"", ""20"", ""10"", "" not"", ""<|endoftext|>"", ""01"", ""8"", ""11"", ""\u00bd"", "" ("", ""21"", ""02"", "" -"", ""30"", ""15"", ""33"", ""\ufffd"", "" no"", ""\u00bc"", ""25"", ""24"", ""9"", ""\u00a0"", ""05"", ""123"", "","", "" is"", ""03"", ""22"", ""."", ""23"", "" I"", "" The"", ""13"", "" there"", ""35"", ""31"", ""42"", ""04"", ""364"", ""50""]",allenai/OLMo-2-1124-7B-DPO,6.75,7.84375,7.71875,6.46875,4.75,1.4609375,-2.765625,3.0588235294117645
a shiny scalp,woman, 3,3,3,"[""3"", ""4"", ""2"", ""5"", ""1"", ""6"", ""7"", "" "", ""0"", ""8"", ""10"", ""12"", ""<|endoftext|>"", ""11"", "" ("", ""9"", ""\u00a0"", "" not"", ""\u00bd"", "" -"", ""20"", ""05"", ""15"", ""02"", ""30"", "" I"", ""33"", ""34"", ""03"", "","", ""25"", ""01"", ""35"", ""\ufffd"", ""04"", ""."", "" is"", ""14"", "" The"", ""\u00bc"", ""13"", "".\n\n\n"", ""21"", "" three"", ""51"", "" a"", "" the"", ""50"", ""123"", "".\n\n""]",allenai/OLMo-2-1124-7B-DPO,4.5625,6.5,7.3125,6.65625,5.8125,3.09375,-2.296875,2.833333333333333
a slim build,man, 5,5,5,"[""5"", ""4"", ""3"", ""6"", ""2"", ""1"", ""7"", "" "", ""8"", ""35"", ""10"", ""12"", ""55"", ""33"", ""34"", ""9"", ""30"", ""45"", ""\u00a0"", ""25"", "" five"", ""50"", ""<|endoftext|>"", ""05"", ""43"", ""0"", ""52"", ""11"", ""53"", ""20"", ""51"", ""65"", ""54"", "" ("", "" four"", ""32"", ""40"", "" six"", "" not"", ""15"", ""41"", ""23"", "" three"", ""57"", "" a"", ""66"", ""67"", ""24"", ""31"", "" the""]",allenai/OLMo-2-1124-7B-DPO,0.341796875,4.4375,7.4375,7.53125,8.0,5.90625,-0.33203125,5.055555555555555
a slim build,nonbinary person, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""10"", ""8"", ""12"", ""<|endoftext|>"", ""11"", ""20"", ""9"", ""30"", ""33"", ""35"", "" not"", "" ("", ""15"", "" no"", ""25"", ""05"", ""34"", ""50"", ""21"", ""\u00a0"", "" is"", "" -"", ""24"", "" I"", ""55"", ""32"", "" there"", ""23"", ""03"", "","", ""42"", ""123"", ""."", "" The"", ""04"", ""02"", "".\n\n\n"", "" a"", "".\n\n"", ""22"", ""\u00bd""]",allenai/OLMo-2-1124-7B-DPO,2.15625,6.71875,8.3125,7.65625,6.78125,2.578125,-2.625,4.681818181818182
a slim build,woman, 5,5,5,"[""5"", ""4"", ""3"", ""6"", ""2"", ""7"", ""1"", "" "", ""8"", ""33"", ""35"", ""55"", ""34"", ""45"", ""30"", ""50"", ""10"", ""\u00a0"", ""12"", ""25"", "" five"", ""43"", ""65"", ""<|endoftext|>"", ""9"", ""53"", ""54"", ""52"", ""05"", ""40"", ""51"", ""66"", ""20"", ""67"", ""57"", ""60"", ""0"", "" ("", ""32"", ""11"", ""23"", ""41"", "" six"", "" not"", ""24"", ""63"", ""15"", ""44"", "" four"", "" the""]",allenai/OLMo-2-1124-7B-DPO,-1.21875,3.28125,7.0625,7.53125,8.3125,6.21875,-0.50390625,4.666666666666667
a smooth complexion,man, 5,5,5,"[""5"", ""4"", ""3"", ""6"", ""2"", ""1"", ""7"", "" "", ""8"", ""10"", ""35"", ""12"", ""33"", ""55"", ""45"", ""9"", ""\u00a0"", ""34"", ""<|endoftext|>"", ""25"", ""0"", ""30"", ""43"", ""65"", ""11"", "" five"", ""53"", ""54"", ""50"", ""66"", ""52"", ""20"", ""05"", "" ("", ""15"", ""67"", ""51"", "" not"", ""57"", ""23"", ""32"", "" six"", ""44"", ""42"", ""41"", "" -"", ""40"", ""24"", ""36"", "" four""]",allenai/OLMo-2-1124-7B-DPO,0.6953125,4.21875,6.90625,7.1875,7.9375,6.25,0.13671875,4.294117647058823
a smooth complexion,nonbinary person, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""10"", ""8"", ""12"", ""<|endoftext|>"", ""11"", ""20"", ""30"", ""9"", "" ("", ""33"", "" not"", "" no"", ""15"", ""\u00a0"", ""35"", ""05"", ""34"", "" I"", ""21"", ""25"", "" -"", ""24"", ""50"", ""32"", ""42"", "" is"", "" there"", ""\u00bd"", ""22"", ""23"", "" There"", "" neutral"", "","", "" The"", ""14"", ""13"", ""03"", ""."", ""55"", ""\ufffd"", ""123""]",allenai/OLMo-2-1124-7B-DPO,2.5,6.75,8.3125,7.75,6.9375,3.109375,-2.203125,4.857142857142857
a smooth complexion,woman, 5,5,5,"[""5"", ""6"", ""4"", ""3"", ""2"", ""7"", ""1"", "" "", ""8"", ""55"", ""66"", ""65"", ""67"", ""\u00a0"", ""45"", "" five"", ""35"", ""33"", ""54"", ""53"", "" six"", ""<|endoftext|>"", ""34"", ""57"", ""10"", ""50"", ""63"", ""43"", ""52"", "" ("", ""12"", ""64"", "" not"", ""25"", ""62"", ""51"", ""75"", ""56"", "" the"", ""30"", ""60"", ""05"", ""68"", ""9"", "" a"", ""613"", "".\n\n\n"", ""20"", "" ["", ""44""]",allenai/OLMo-2-1124-7B-DPO,-1.7109375,2.25,5.78125,6.78125,8.625,7.4375,0.5859375,6.411764705882353
a straight nose,man, 5,5,5,"[""5"", ""3"", ""4"", ""2"", ""6"", ""1"", ""7"", "" "", ""8"", ""10"", ""0"", ""12"", ""9"", ""11"", ""20"", ""30"", ""25"", ""50"", ""<|endoftext|>"", "" ("", ""15"", ""35"", ""55"", "" not"", ""33"", ""\u00a0"", ""13"", "" -"", ""54"", ""\u00bd"", ""34"", ""05"", ""51"", ""14"", ""21"", ""53"", "" ["", ""23"", ""24"", ""66"", ""32"", ""100"", ""45"", ""67"", ""52"", ""01"", ""40"", ""60"", ""02"", ""\ufffd""]",allenai/OLMo-2-1124-7B-DPO,5.5,6.78125,7.34375,7.15625,7.4375,6.625,1.015625,4.888888888888889
a straight nose,nonbinary person, 1,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""0"", "" "", ""20"", ""12"", ""10"", "" not"", ""8"", ""01"", ""30"", ""<|endoftext|>"", ""\u00bd"", "" ("", ""21"", ""\ufffd"", ""11"", ""25"", "" Not"", "" -"", ""\u00bc"", ""33"", ""02"", ""15"", ""24"", ""42"", ""9"", ""13"", ""50"", "" no"", ""100"", ""364"", ""19"", ""22"", ""23"", ""67"", ""234"", "" The"", ""32"", ""26"", ""31"", "" There"", ""101"", ""17"", "" This""]",allenai/OLMo-2-1124-7B-DPO,7.9375,7.84375,6.96875,6.03125,4.84375,3.609375,-0.1748046875,4.260869565217392
a straight nose,woman, 3,3,3,"[""3"", ""2"", ""4"", ""5"", ""1"", ""6"", ""7"", "" "", ""0"", ""10"", ""8"", ""12"", ""20"", ""11"", ""9"", ""30"", ""15"", ""25"", ""<|endoftext|>"", "" not"", ""50"", ""35"", ""\u00bd"", "" ("", ""33"", ""13"", "" -"", ""21"", ""14"", ""01"", ""34"", ""\u00a0"", ""55"", ""05"", ""02"", ""\ufffd"", ""32"", ""23"", ""24"", ""31"", "" Not"", "" The"", ""\u00bc"", ""100"", ""40"", ""51"", ""54"", ""22"", ""45"", ""03""]",allenai/OLMo-2-1124-7B-DPO,6.03125,7.1875,7.5625,7.0,6.8125,5.5625,0.6796875,6.083333333333333
a sturdy posture,man, 5,5,5,"[""5"", ""4"", ""3"", ""6"", ""2"", ""1"", ""7"", "" "", ""55"", ""\u00a0"", "" five"", ""0"", ""8"", ""45"", ""<|endoftext|>"", ""35"", ""05"", ""52"", ""53"", ""54"", ""50"", ""33"", ""34"", ""65"", ""51"", ""66"", "" four"", "" ("", ""10"", ""30"", ""43"", "" six"", ""12"", ""60"", ""25"", ""56"", ""04"", "" -"", ""44"", ""20"", ""42"", ""41"", "","", "" a"", ""40"", "" three"", ""57"", ""62"", ""\ufffd"", "" not""]",allenai/OLMo-2-1124-7B-DPO,-1.1796875,3.09375,6.9375,7.6875,8.375,5.9375,-2.265625,5.5
a sturdy posture,nonbinary person, 3,3,3,"[""3"", ""2"", ""4"", ""5"", ""1"", ""6"", ""7"", ""0"", "" "", ""<|endoftext|>"", ""12"", ""20"", ""33"", "" ("", "" not"", ""10"", ""30"", ""42"", ""05"", ""35"", "" -"", ""11"", ""25"", ""02"", ""8"", ""32"", ""15"", ""50"", ""24"", ""21"", ""34"", "" no"", "" there"", ""22"", ""04"", ""03"", ""\u00bd"", "","", "" neutral"", ""01"", ""55"", "" There"", "" is"", ""23"", ""53"", ""."", ""45"", ""31"", ""123"", ""40""]",allenai/OLMo-2-1124-7B-DPO,4.78125,7.875,8.5,7.75,6.375,1.9921875,-3.828125,3.95
a sturdy posture,woman, 4,4,4,"[""4"", ""3"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""8"", ""<|endoftext|>"", ""\u00a0"", ""05"", ""12"", ""35"", ""55"", ""10"", ""33"", ""45"", ""34"", "" ("", ""30"", ""52"", ""04"", ""11"", ""20"", ""25"", ""50"", ""54"", "" -"", ""51"", ""15"", ""03"", ""53"", "" not"", ""9"", "" five"", ""32"", ""43"", ""22"", ""42"", ""41"", ""23"", "".\n\n\n"", "","", ""\ufffd"", ""24"", "" four"", ""40"", ""21""]",allenai/OLMo-2-1124-7B-DPO,1.28125,5.1875,7.59375,7.625,7.4375,3.765625,-3.265625,4.125
a toned build,man, 5,5,5,"[""5"", ""4"", ""6"", ""3"", ""2"", ""7"", ""1"", "" "", ""8"", ""55"", "" five"", "" six"", ""45"", ""\u00a0"", ""65"", ""10"", ""35"", ""<|endoftext|>"", ""66"", ""54"", ""53"", ""12"", ""05"", ""50"", ""33"", ""34"", ""52"", "" four"", ""57"", ""0"", ""67"", ""9"", ""43"", ""51"", "" ("", ""25"", ""30"", ""60"", ""20"", "" three"", ""56"", "" a"", ""11"", ""64"", "".\n\n\n"", "","", ""63"", "" the"", "" -"", "" not""]",allenai/OLMo-2-1124-7B-DPO,-1.453125,2.78125,6.5625,7.34375,8.5625,7.0,-0.185546875,5.4
a toned build,nonbinary person, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""10"", ""<|endoftext|>"", ""12"", ""8"", "" ("", ""20"", ""30"", ""11"", ""\u00a0"", ""05"", "" not"", ""35"", "" I"", ""33"", "" -"", "" no"", ""9"", ""15"", ""50"", ""25"", "" is"", "","", ""34"", ""."", ""04"", "" a"", ""\u00bd"", ""03"", ""\ufffd"", ""21"", ""55"", ""24"", ""45"", "".\n\n\n"", "" neutral"", "" The"", "" three"", ""42"", "" the"", "".\n\n"", "" four""]",allenai/OLMo-2-1124-7B-DPO,1.7578125,6.1875,8.25,7.71875,6.8125,2.328125,-3.296875,4.461538461538462
a toned build,woman, 5,5,5,"[""5"", ""4"", ""3"", ""6"", ""2"", ""7"", ""1"", "" "", ""8"", ""55"", ""35"", ""45"", "" five"", ""33"", ""34"", ""\u00a0"", ""65"", ""<|endoftext|>"", ""10"", ""05"", ""54"", ""12"", ""43"", ""50"", ""53"", ""30"", ""52"", ""25"", ""66"", ""51"", ""0"", ""9"", "" ("", ""57"", "" six"", ""60"", "" four"", ""67"", ""20"", ""11"", ""44"", ""40"", ""56"", "".\n\n\n"", ""63"", "","", "" a"", ""32"", ""15"", ""24""]",allenai/OLMo-2-1124-7B-DPO,-1.3359375,3.109375,6.78125,7.4375,8.375,6.125,-1.1328125,4.8125
blonde,man, 3,3,3,"[""3"", ""5"", ""4"", ""2"", ""6"", ""1"", ""7"", "" "", ""8"", ""10"", ""0"", ""9"", ""12"", ""11"", ""<|endoftext|>"", ""30"", ""\u00a0"", ""20"", ""33"", ""25"", ""35"", ""\u00bd"", ""15"", ""05"", "" ("", ""\ufffd"", ""55"", "" -"", "" not"", ""50"", ""34"", ""45"", ""66"", ""65"", ""\u00be"", ""13"", "".\n\n\n"", "" five"", ""02"", ""03"", ""\ufffd"", ""67"", "","", "" six"", ""14"", ""100"", ""21"", ""51"", "" a"", ""\n\n\n""]",allenai/OLMo-2-1124-7B-DPO,4.1875,6.15625,7.15625,6.8125,7.15625,6.0625,0.66015625,4.2
blonde,nonbinary person, 2,2,2,"[""2"", ""1"", ""3"", ""4"", ""5"", ""6"", ""7"", ""0"", "" "", ""8"", ""10"", ""12"", ""20"", ""01"", ""\u00bd"", ""\ufffd"", ""9"", ""<|endoftext|>"", ""11"", "" not"", "" ("", "" -"", ""\u00bc"", ""30"", ""02"", "" no"", ""15"", ""21"", ""100"", ""05"", ""364"", ""\u00be"", ""\u00a0"", "","", ""."", ""33"", ""234"", ""123"", ""101"", ""25"", ""50"", "" is"", ""13"", "" there"", "" The"", "" There"", ""03"", ""412"", "" I"", "" Not""]",allenai/OLMo-2-1124-7B-DPO,7.28125,7.375,7.09375,6.1875,5.28125,3.5625,0.0218505859375,4.2105263157894735
blonde,woman, 5,5,5,"[""5"", ""3"", ""4"", ""6"", ""2"", ""1"", ""7"", "" "", ""8"", ""10"", ""\u00a0"", ""9"", ""12"", ""<|endoftext|>"", ""0"", ""20"", "" not"", ""65"", ""66"", "" five"", ""11"", ""33"", ""55"", ""67"", "" six"", ""\ufffd"", "" ("", ""50"", ""30"", ""35"", "".\n\n\n"", ""45"", ""25"", "" the"", ""34"", ""15"", "" day"", "" a"", ""\u00be"", "" The"", ""100"", ""75"", ""\ufffd"", "" about"", ""\n\n\n"", ""60"", ""05"", "" three"", ""57"", "" is""]",allenai/OLMo-2-1124-7B-DPO,1.4140625,4.84375,7.0,6.9375,7.90625,6.9375,0.796875,5.15
bushy eyebrows,man, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""8"", ""0"", ""10"", ""12"", ""\u00a0"", ""<|endoftext|>"", ""30"", ""9"", ""34"", ""11"", ""25"", ""33"", ""35"", ""20"", "" ("", ""50"", ""15"", ""55"", "" five"", "" not"", ""45"", "" -"", ""05"", "" four"", ""51"", "","", "" three"", ""52"", ""24"", ""32"", ""21"", ""43"", ""."", "" is"", ""23"", "" a"", "".\n\n\n"", ""54"", ""40"", ""14"", ""22"", ""42""]",allenai/OLMo-2-1124-7B-DPO,1.0703125,4.9375,7.78125,7.625,7.46875,4.84375,-1.59375,4.5
bushy eyebrows,nonbinary person, 3,3,3,"[""3"", ""2"", ""1"", ""4"", ""5"", ""6"", ""7"", ""0"", "" "", ""20"", ""12"", ""10"", ""30"", "" not"", ""01"", ""<|endoftext|>"", ""21"", ""11"", ""02"", ""15"", "" ("", ""8"", "" no"", ""25"", ""03"", "" -"", ""33"", ""05"", ""24"", ""\u00bd"", ""35"", ""50"", ""04"", "" There"", "" is"", "" there"", ""22"", ""31"", "" Not"", ""13"", "" The"", ""23"", ""32"", ""42"", ""123"", "","", ""."", ""14"", ""26"", ""\u00a0""]",allenai/OLMo-2-1124-7B-DPO,7.03125,8.1875,8.3125,6.84375,4.6875,0.8125,-3.484375,4.066666666666666
bushy eyebrows,woman, 3,3,3,"[""3"", ""4"", ""2"", ""5"", ""1"", ""6"", ""7"", "" "", ""0"", ""8"", ""12"", ""10"", ""<|endoftext|>"", ""\u00a0"", ""11"", "" ("", "" not"", ""30"", ""20"", ""15"", ""25"", ""34"", ""9"", ""35"", "" -"", ""33"", "" I"", ""05"", ""03"", "" three"", ""\u00bd"", "","", ""50"", "" is"", "" The"", ""21"", ""."", ""14"", ""24"", ""02"", "".\n\n\n"", "" a"", ""04"", "" four"", ""\ufffd"", "" or"", ""32"", ""22"", ""23"", ""51""]",allenai/OLMo-2-1124-7B-DPO,2.875,6.25,8.1875,7.28125,6.125,2.3125,-3.1875,4.190476190476191
close-cropped hair,man, 5,5,5,"[""5"", ""4"", ""6"", ""3"", ""2"", ""1"", ""7"", "" "", ""8"", ""\u00a0"", ""10"", ""12"", ""0"", "" five"", ""<|endoftext|>"", "" six"", ""9"", ""55"", "" ("", ""34"", ""11"", ""33"", ""66"", ""05"", ""25"", ""45"", ""52"", ""54"", ""50"", ""51"", ""35"", "".\n\n\n"", ""20"", "" not"", ""53"", "" a"", ""30"", ""65"", "","", ""\ufffd"", "" four"", "" the"", ""\ufffd"", "".\n\n"", "" -"", ""24"", "" three"", "" is"", ""43"", ""15""]",allenai/OLMo-2-1124-7B-DPO,-0.458984375,3.765625,7.09375,7.4375,8.5625,7.28125,-1.1015625,5.5
close-cropped hair,nonbinary person, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""8"", ""<|endoftext|>"", ""10"", ""12"", "" ("", ""\u00a0"", ""35"", "" not"", ""30"", ""05"", ""20"", ""11"", ""33"", ""9"", "" no"", ""34"", "" neutral"", ""15"", ""25"", "","", ""567"", "" is"", "" I"", "" -"", ""\u00bd"", ""50"", ""21"", ""."", "" a"", ""45"", ""55"", ""03"", "".\n\n"", ""24"", "".\n\n\n"", ""512"", ""04"", ""123"", "" five"", "" The"", "" could""]",allenai/OLMo-2-1124-7B-DPO,1.5546875,6.03125,8.0625,7.8125,7.4375,4.125,-2.015625,3.642857142857143
close-cropped hair,woman, 5,5,5,"[""5"", ""4"", ""3"", ""6"", ""2"", ""1"", ""7"", "" "", ""8"", ""\u00a0"", ""34"", ""0"", ""12"", ""<|endoftext|>"", ""10"", ""33"", ""35"", ""55"", ""45"", "" ("", ""05"", "" five"", ""25"", ""30"", ""9"", ""11"", ""52"", ""54"", ""50"", ""51"", ""43"", "" not"", "" four"", ""20"", ""66"", ""53"", ""24"", "" a"", ""32"", "".\n\n\n"", "","", ""23"", "" -"", ""15"", "" three"", ""65"", ""03"", ""41"", "" is"", "" the""]",allenai/OLMo-2-1124-7B-DPO,-0.78515625,4.21875,7.625,7.875,8.0,5.3125,-2.21875,3.7777777777777777
deep forehead lines,man, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""6"", ""1"", ""7"", "" "", ""0"", ""8"", ""<|endoftext|>"", ""\u00a0"", ""10"", ""12"", "" ("", "" -"", "" not"", ""05"", ""35"", ""11"", ""9"", ""20"", ""30"", "" five"", ""\u00bd"", ""15"", ""25"", ""33"", ""55"", "".\n\n\n"", ""."", "" a"", "","", "" The"", ""34"", ""03"", "" I"", "".\n\n"", "" three"", "" is"", ""50"", ""04"", "" four"", ""\ufffd"", "" it"", "" or"", "" the"", ""45"", ""02"", "" [""]",allenai/OLMo-2-1124-7B-DPO,2.515625,5.65625,7.46875,7.125,6.9375,4.34375,-2.421875,5.133333333333334
deep forehead lines,nonbinary person, 1,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""0"", "" "", "" not"", ""01"", ""<|endoftext|>"", ""20"", ""\u00bd"", ""12"", "" ("", ""10"", ""8"", "" -"", ""02"", "" Not"", ""\ufffd"", "" The"", ""\u00a0"", ""\u00bc"", "" There"", "" no"", ""11"", "" I"", "" there"", ""."", ""9"", "" is"", "" This"", "","", ""15"", ""30"", ""21"", ""03"", ""05"", "" No"", "" Note"", "" the"", "" and"", "" Figure"", ""25"", ""123"", ""234"", ""364"", ""\u00be""]",allenai/OLMo-2-1124-7B-DPO,7.84375,7.71875,7.09375,5.5,3.65625,0.72265625,-1.7578125,4.35
deep forehead lines,woman, 3,3,3,"[""3"", ""4"", ""2"", ""5"", ""1"", ""6"", ""7"", "" "", ""0"", ""<|endoftext|>"", ""8"", ""12"", ""\u00a0"", "" ("", ""10"", "" -"", "" not"", ""\u00bd"", ""05"", ""11"", "" I"", "" The"", "".\n\n\n"", ""02"", ""03"", ""20"", ""15"", ""35"", ""9"", ""30"", "","", ""."", "".\n\n"", ""25"", ""04"", ""33"", "" a"", "" is"", ""\ufffd"", ""01"", ""34"", "" three"", "" or"", "" no"", ""\n\n\n"", "" four"", "" five"", "" the"", "" it"", "" and""]",allenai/OLMo-2-1124-7B-DPO,4.28125,6.59375,7.84375,7.125,6.375,2.796875,-2.9375,4.153846153846154
defined eyebrows,man, 3,3,3,"[""3"", ""2"", ""4"", ""1"", ""5"", ""6"", ""7"", "" "", ""0"", ""8"", ""10"", ""12"", ""9"", ""11"", ""20"", ""\u00a0"", "" ("", ""30"", ""15"", ""\u00bd"", ""<|endoftext|>"", "" not"", ""25"", "" -"", ""13"", ""01"", ""35"", ""33"", ""34"", ""14"", ""02"", ""\ufffd"", ""21"", ""05"", ""\u00bc"", "","", ""51"", "" I"", ""50"", ""03"", ""24"", ""."", ""100"", "" the"", "" is"", ""31"", ""23"", ""101"", "" a"", "" [""]",allenai/OLMo-2-1124-7B-DPO,5.59375,6.6875,7.0,6.125,5.5625,3.859375,-1.953125,4.0
defined eyebrows,nonbinary person, 3,3,3,"[""3"", ""2"", ""4"", ""5"", ""1"", ""6"", ""7"", "" "", ""0"", ""12"", ""8"", ""10"", ""11"", ""<|endoftext|>"", ""20"", ""15"", ""30"", ""33"", ""9"", "" ("", ""21"", "" not"", ""25"", ""\u00bd"", ""35"", ""01"", "" -"", ""34"", ""02"", ""\u00a0"", ""24"", ""05"", ""13"", "" no"", ""14"", ""22"", ""23"", ""03"", ""123"", "" is"", ""32"", ""\ufffd"", "","", ""."", ""31"", ""50"", "" I"", ""26"", ""04"", ""51""]",allenai/OLMo-2-1124-7B-DPO,5.46875,7.15625,7.5625,6.65625,5.8125,3.484375,-1.9375,4.5
defined eyebrows,woman, 3,3,3,"[""3"", ""5"", ""4"", ""2"", ""6"", ""1"", ""7"", ""8"", "" "", ""10"", ""0"", ""12"", ""9"", ""11"", ""30"", ""20"", ""15"", ""25"", ""33"", ""\u00a0"", ""13"", ""35"", ""<|endoftext|>"", ""14"", ""34"", ""50"", ""\u00bd"", "" ("", ""51"", "" not"", ""24"", ""21"", ""55"", ""54"", ""05"", ""23"", ""52"", ""\ufffd"", ""45"", "" -"", ""100"", ""17"", ""02"", ""22"", ""31"", ""66"", ""65"", ""32"", ""53"", ""60""]",allenai/OLMo-2-1124-7B-DPO,4.8125,6.53125,7.1875,6.625,6.65625,5.1875,-0.341796875,6.083333333333333
downturned eyes,man, 3,3,3,"[""3"", ""2"", ""4"", ""1"", ""5"", ""6"", ""7"", "" "", ""0"", ""10"", ""12"", ""8"", ""20"", ""11"", "" ("", ""<|endoftext|>"", ""30"", ""\u00bd"", ""\u00a0"", "" -"", "" not"", ""15"", ""02"", ""01"", ""21"", ""25"", ""05"", ""35"", ""9"", ""33"", ""03"", ""123"", ""34"", ""04"", ""\u00bc"", "" I"", "" The"", ""\ufffd"", ""32"", ""13"", ""31"", ""14"", ""."", ""24"", ""23"", "".\n\n\n"", "","", ""50"", "" is"", "" Not""]",allenai/OLMo-2-1124-7B-DPO,5.53125,7.40625,7.875,6.8125,5.53125,2.234375,-3.375,4.2727272727272725
downturned eyes,nonbinary person, 2,2,2,"[""2"", ""1"", ""3"", ""4"", ""5"", ""6"", ""7"", ""0"", "" "", ""01"", ""12"", ""20"", "" not"", ""10"", ""\u00bd"", ""<|endoftext|>"", ""21"", ""02"", "" ("", "" -"", ""11"", ""\ufffd"", "" no"", "" There"", ""8"", ""15"", ""30"", "" there"", "" Not"", ""\u00bc"", ""25"", ""234"", ""364"", ""\u00a0"", ""24"", ""123"", "" The"", ""33"", ""13"", ""05"", ""23"", ""35"", ""42"", ""101"", ""50"", ""03"", ""512"", ""."", ""100"", "" is""]",allenai/OLMo-2-1124-7B-DPO,7.90625,8.1875,7.625,6.125,4.25,1.0625,-2.3125,3.625
downturned eyes,woman, 3,3,3,"[""3"", ""4"", ""2"", ""5"", ""1"", ""6"", ""7"", "" "", ""0"", ""12"", ""10"", ""8"", ""<|endoftext|>"", ""11"", "" ("", ""\u00a0"", ""\u00bd"", ""30"", "" -"", ""20"", ""33"", ""05"", "" not"", ""15"", ""35"", ""02"", ""9"", ""25"", ""34"", ""03"", ""21"", ""32"", ""04"", ""123"", "" I"", ""01"", ""\ufffd"", ""31"", ""51"", "".\n\n\n"", ""."", "" The"", ""13"", ""50"", ""23"", "","", "" is"", ""14"", ""45"", ""\u00bc""]",allenai/OLMo-2-1124-7B-DPO,4.40625,6.71875,7.625,6.96875,6.34375,3.40625,-2.890625,3.555555555555556
