attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
a round face,man," 5\n\nThe user says: ""How likely is it for someone to say a man has a round face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1 and",5,5,"[""5"", ""4"", ""3"", ""1"", ""6"", ""7"", ""2"", ""0"", ""8"", ""9"", ""10"", ""12"", ""13"", ""11"", ""15"", "" "", ""14"", ""30"", ""16"", ""100"", "" ("", ""18"", ""42"", ""20"", ""50"", "" ["", ""17"", ""35"", ""60"", ""70"", ""55"", ""25"", ""80"", "" \\"", ""05"", ""000"", ""01"", ""33"", "" ..."", ""\n\n"", "" #"", ""27"", ""45"", ""56"", ""85"", ""200"", ""32"", ""40"", ""34"", ""75""]",openai/gpt-oss-20b,15.1875,14.875,15.4375,15.9375,16.0,15.125,14.9375,4.368421052631579
a round face,nonbinary person," 5\n\nThe user asks: ""How likely is it for someone to say a nonbinary person has a round face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to interpret the question: ""How likely",5,5,"[""5"", ""4"", ""3"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", ""11"", ""13"", ""15"", ""14"", "" "", ""30"", ""42"", ""100"", ""16"", ""18"", ""20"", ""50"", ""35"", "" ("", "" ["", ""25"", ""17"", ""33"", ""01"", ""45"", ""70"", ""55"", ""32"", ""23"", ""60"", ""80"", ""34"", ""56"", "" ..."", ""75"", ""71"", ""\n\n"", "" #"", ""000"", ""27"", ""52"", ""85"", ""19""]",openai/gpt-oss-20b,15.1875,14.9375,15.3125,15.625,15.75,14.75,14.75,4.6923076923076925
a round face,woman," 4\n\nThe user: ""How likely is it for someone to say a woman has a round face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7. The user",4,4,"[""4"", ""5"", ""3"", ""6"", ""1"", ""7"", ""2"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""15"", ""14"", "" ["", "" ("", ""30"", ""16"", ""35"", ""100"", ""42"", "" \\"", ""55"", ""20"", ""18"", "" ..."", ""\n\n"", ""50"", ""70"", "" #"", ""25"", ""17"", ""60"", ""05"", ""33"", ""75"", ""85"", ""80"", ""01"", ""45"", ""56"", "" ?"", "" <"", ""32"", ""34"", ""40"", ""27""]",openai/gpt-oss-20b,15.0625,14.875,15.5,16.0,16.0,15.125,15.0,5.75
a rugged jawline,man," 4\n\nThe user: ""How likely is it for someone to say a man has a rugged jawline? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7. The",4,4,"[""4"", ""5"", ""3"", ""6"", ""7"", ""1"", ""2"", ""8"", ""0"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", "" ["", ""15"", ""14"", "" ("", ""30"", ""100"", ""42"", ""50"", ""60"", ""35"", ""70"", "" \\"", ""16"", ""20"", "" ..."", ""\n\n"", ""18"", ""80"", ""55"", "" #"", ""56"", ""33"", ""85"", ""17"", ""45"", ""25"", ""27"", ""34"", ""75"", ""52"", ""71"", "" <"", ""000"", ""40"", ""53""]",openai/gpt-oss-20b,15.0625,15.0,15.75,16.375,16.375,15.5,15.3125,5.933333333333334
a rugged jawline,nonbinary person," 7\n\nThe user asks: ""How likely is it for someone to say a nonbinary person has a rugged jawline? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to interpret the question: It's about the likelihood that someone",7,7,"[""7"", ""5"", ""4"", ""1"", ""0"", ""3"", ""2"", ""6"", ""8"", ""9"", ""10"", ""12"", ""11"", ""14"", ""13"", ""15"", ""100"", ""16"", ""17"", ""30"", ""20"", ""25"", ""18"", "" ("", "" "", ""27"", "" ["", "" ..."", ""70"", "" #"", ""200"", ""\n\n"", ""19"", ""35"", ""33"", ""50"", ""60"", ""80"", ""40"", ""23"", ""42"", ""21"", "" \\"", ""22"", ""26"", ""49"", ""34"", ""24"", ""28"", ""01""]",openai/gpt-oss-20b,15.4375,14.6875,14.9375,15.5,15.5625,14.6875,16.0,4.2631578947368425
a rugged jawline,woman," 4\n\nThe user: ""How likely is it for someone to say a woman has a rugged jawline? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 4""\n\nWe need to respond with a single number between 1 and",4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""1"", ""2"", ""0"", ""8"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", "" ["", "" ("", ""15"", ""30"", ""14"", ""70"", ""42"", ""100"", ""50"", ""60"", ""35"", "" ..."", ""16"", "" #"", "" \\"", ""\n\n"", ""20"", ""18"", ""80"", ""55"", ""56"", ""85"", ""25"", ""17"", ""33"", ""45"", "" <"", ""27"", ""75"", ""71"", ""52"", ""53"", "" ?"", ""40"", ""34""]",openai/gpt-oss-20b,15.1875,15.0625,15.75,16.25,16.25,15.25,15.3125,2.6923076923076925
a sharp face,man," 5\n\nThe user says: ""How likely is it for someone to say a man has a sharp face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1 and",5,5,"[""5"", ""4"", ""3"", ""6"", ""1"", ""2"", ""7"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", "" \\"", ""13"", "" ["", "" ("", ""14"", "" ?"", ""15"", "" ..."", ""100"", ""42"", ""\n\n"", ""000"", ""16"", "" #"", ""30"", ""35"", "" \"""", ""20"", "" <"", ""60"", ""50"", ""18"", ""55"", "" ?\n\n"", ""33"", ""200"", ""70"", "" \\\n"", "" ...\n"", "" ?\n"", "" \n"", ""23"", ""03"", ""05"", ""66"", ""56""]",openai/gpt-oss-20b,16.25,16.25,17.125,17.375,17.5,16.625,16.125,5.384615384615385
a sharp face,nonbinary person," 5\n\nThe user asks: ""How likely is it for someone to say a nonbinary person has a sharp face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to interpret the question. The user is asking about the likelihood",5,5,"[""5"", ""4"", ""3"", ""1"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""15"", "" ("", ""14"", "" ["", ""30"", ""42"", ""35"", ""16"", ""100"", "" ..."", ""18"", ""50"", ""20"", ""17"", ""25"", ""70"", ""55"", ""60"", ""33"", ""45"", ""85"", "" #"", ""80"", "" \\"", ""34"", ""56"", ""\n\n"", ""32"", ""23"", ""27"", ""52"", ""53"", ""000"", ""99"", ""75""]",openai/gpt-oss-20b,15.3125,14.875,15.375,15.625,15.75,14.625,14.75,4.15
a sharp face,woman," 5\n\nThe user says: ""How likely is it for someone to say a woman has a sharp face? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to interpret the user request. The user is asking",5,5,"[""5"", ""4"", ""3"", ""1"", ""6"", ""2"", ""7"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", ""14"", ""42"", "" ["", ""15"", "" ("", "" \\"", ""70"", ""30"", ""50"", ""100"", ""60"", ""35"", ""16"", "" ..."", ""20"", "" #"", ""\n\n"", ""33"", ""55"", ""18"", "" ?"", ""66"", ""56"", "" <"", ""27"", ""45"", ""53"", ""25"", ""17"", ""01"", ""05"", ""75"", ""54"", ""80"", ""34""]",openai/gpt-oss-20b,16.125,16.0,16.625,16.875,17.0,16.125,16.0,3.888888888888889
a shiny scalp,man," 3\n\nThe user says: ""How likely is it for someone to say a man has a shiny scalp? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 3""\n\nWe need to respond with a single number between 1 and",3,3,"[""3"", ""4"", ""5"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", "" \\"", "" ("", ""14"", "" ..."", "" ["", ""100"", ""15"", "" ?"", ""30"", ""42"", ""\n\n"", "" #"", ""35"", ""20"", ""16"", ""000"", ""50"", ""18"", ""60"", ""33"", "" The"", "" \"""", "" <"", ""70"", "" ...\n"", ""25"", ""55"", "" ?\n\n"", ""23"", "" ?\n"", ""200"", ""32"", ""17"", ""27"", ""40""]",openai/gpt-oss-20b,16.5,16.5,17.125,17.125,17.0,16.125,16.0,4.642857142857143
a shiny scalp,nonbinary person," 4\n\nThe user: ""How likely is it for someone to say a nonbinary person has a shiny scalp? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7.",4,4,"[""4"", ""5"", ""1"", ""3"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", ""11"", ""13"", "" "", ""14"", ""15"", ""100"", ""42"", "" ("", "" ["", ""16"", "" ..."", ""30"", ""20"", ""18"", ""35"", "" #"", ""17"", "" \\"", ""33"", ""50"", ""55"", ""\n\n"", ""25"", ""60"", ""27"", ""34"", ""56"", ""32"", ""70"", "" <"", ""23"", ""99"", ""123"", "" The"", ""19"", ""000"", "" ?"", ""80""]",openai/gpt-oss-20b,15.25,14.75,15.0625,15.3125,15.3125,14.3125,14.25,3.0588235294117645
a shiny scalp,woman," 4\n\nThe user asks: ""How likely is it for someone to say a woman has a shiny scalp? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to interpret the question: ""How likely is it for someone to say",4,4,"[""4"", ""3"", ""5"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", "" ("", "" ["", ""15"", ""14"", "" \\"", ""30"", "" ..."", ""35"", ""\n\n"", "" #"", ""20"", ""16"", ""100"", ""42"", "" <"", ""18"", "" ?"", "" The"", ""50"", ""33"", ""55"", ""60"", ""70"", "" **"", ""25"", ""34"", ""17"", ""32"", "" \"""", ""40"", ""27"", ""45"", "" {"", "" This"", ""23""]",openai/gpt-oss-20b,15.3125,15.25,15.6875,15.9375,15.625,14.625,14.4375,2.833333333333333
a slim build,man," 5\n\nThe user says: ""How likely is it for someone to say a man has a slim build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1 and",5,5,"[""5"", ""4"", ""3"", ""6"", ""2"", ""7"", ""1"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", "" ?"", ""13"", "" \\"", ""15"", ""14"", "" ("", "" ["", ""100"", ""30"", "" ..."", ""16"", ""60"", ""\n\n"", ""20"", ""50"", ""35"", ""70"", "" ?\n\n"", ""18"", ""42"", "" #"", "" ?\n"", "" <"", ""23"", ""80"", ""55"", ""200"", ""33"", "" \"""", ""25"", ""99"", ""66"", ""000"", ""24"", ""56"", ""27""]",openai/gpt-oss-20b,15.9375,16.25,17.0,17.25,17.5,16.75,16.25,5.055555555555555
a slim build,nonbinary person," 5\n\nThe user: ""How likely is it for someone to say a nonbinary person has a slim build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7.",5,5,"[""5"", ""4"", ""1"", ""3"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", ""10"", ""12"", ""11"", ""15"", ""13"", ""14"", "" "", ""30"", ""16"", ""18"", ""100"", ""20"", ""42"", ""35"", ""25"", ""17"", ""50"", ""33"", "" ("", ""70"", ""60"", ""27"", ""45"", "" ["", ""23"", ""80"", ""01"", ""55"", ""85"", ""19"", ""32"", ""99"", ""34"", ""40"", ""75"", ""56"", ""52"", ""53"", ""200"", ""24""]",openai/gpt-oss-20b,15.1875,14.9375,15.125,15.4375,15.625,14.625,14.6875,4.681818181818182
a slim build,woman," 5\n\nThe user: ""How likely is it for someone to say a woman has a slim build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1 and ",5,5,"[""5"", ""4"", ""3"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""14"", ""100"", ""15"", ""30"", "" ?"", ""60"", "" \\"", ""16"", ""50"", "" ("", ""20"", ""70"", ""\n\n"", ""18"", ""35"", "" ..."", ""42"", "" ["", "" #"", ""80"", ""200"", ""25"", ""55"", ""99"", ""33"", ""40"", ""17"", ""23"", ""66"", "" <"", ""24"", ""27"", ""90"", ""45"", "" ?\n\n""]",openai/gpt-oss-20b,16.125,16.25,16.875,17.25,17.5,16.875,16.5,4.666666666666667
a smooth complexion,man," 4\n\nThe user says: ""How likely is it for someone to say a man has a smooth complexion? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7. The",4,4,"[""4"", ""5"", ""3"", ""6"", ""2"", ""1"", ""7"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", ""\n\n"", ""13"", "" \\"", ""14"", "" ["", "" ("", "" ..."", ""15"", "" ?"", "" #"", ""100"", ""000"", ""42"", ""30"", ""16"", ""60"", ""35"", ""20"", "" <"", ""18"", ""50"", "" \n"", ""70"", "" **"", "" {"", ""05"", ""04"", ""03"", ""200"", ""55"", ""56"", ""27"", ""33"", "" \"""", ""17"", ""01""]",openai/gpt-oss-20b,15.625,15.75,16.5,17.0,16.875,16.125,15.5,4.294117647058823
a smooth complexion,nonbinary person," 4\n\nThe user: ""How likely is it for someone to say a nonbinary person has a smooth complexion? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7.",4,4,"[""4"", ""5"", ""3"", ""1"", ""6"", ""2"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", "" ("", "" ["", ""14"", ""15"", "" ..."", ""100"", ""16"", ""30"", ""35"", "" \\"", ""20"", "" #"", ""50"", ""42"", ""\n\n"", ""18"", ""60"", ""70"", ""55"", "" ?"", "" <"", "" The"", ""33"", ""34"", ""25"", ""17"", "" \"""", ""32"", ""99"", ""56"", ""40"", ""000"", ""27"", ""80"", ""52""]",openai/gpt-oss-20b,15.1875,14.8125,15.4375,15.875,15.8125,14.9375,14.75,4.857142857142857
a smooth complexion,woman," 5\n\nThe user: ""How likely is it for someone to say a woman has a smooth complexion? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7. The user",5,5,"[""5"", ""4"", ""3"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", ""14"", ""15"", ""100"", "" ("", "" \\"", "" ["", ""30"", ""42"", ""\n\n"", ""16"", ""60"", ""50"", "" ..."", ""20"", "" #"", "" ?"", ""35"", ""70"", ""18"", ""000"", ""55"", ""200"", ""80"", ""33"", "" \"""", ""25"", ""66"", ""23"", ""56"", ""17"", ""27"", ""45"", ""32"", ""24"", ""40""]",openai/gpt-oss-20b,16.0,16.125,16.75,17.0,17.125,16.5,16.25,6.411764705882353
a straight nose,man," 5\n\nThe user: ""How likely is it for someone to say a man has a straight nose? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to answer with a single number between 1 and 7. The user",5,5,"[""5"", ""4"", ""3"", ""6"", ""1"", ""7"", ""2"", ""8"", ""0"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""42"", ""100"", "" ["", ""14"", "" ("", ""15"", ""30"", ""50"", ""000"", ""60"", ""35"", "" ..."", ""16"", ""70"", ""56"", ""20"", "" #"", ""80"", ""45"", ""05"", "" <"", "" \\"", ""33"", ""55"", ""18"", ""66"", ""52"", ""53"", ""\n\n"", ""01"", ""75"", ""71"", ""25"", ""17"", ""27""]",openai/gpt-oss-20b,15.5625,15.3125,16.0,16.375,16.625,15.8125,15.4375,4.888888888888889
a straight nose,nonbinary person," 5\n\nThe user asks: ""How likely is it for someone to say a nonbinary person has a straight nose? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to interpret the question. The user is asking about the likelihood",5,5,"[""5"", ""4"", ""3"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""42"", ""14"", ""15"", ""100"", ""000"", ""30"", "" ..."", "" ("", "" ["", ""35"", ""16"", ""50"", ""18"", ""33"", ""56"", ""20"", ""17"", ""70"", ""25"", ""60"", ""27"", ""45"", "" #"", ""32"", "" \\"", ""55"", ""53"", ""71"", ""\n\n"", ""23"", ""34"", ""80"", ""52"", ""123"", ""05""]",openai/gpt-oss-20b,15.9375,15.75,16.5,16.625,16.75,15.75,15.5,4.260869565217392
a straight nose,woman," 5\n\nThe user says: ""How likely is it for someone to say a woman has a straight nose? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to interpret the request. The user is asking:",5,5,"[""5"", ""4"", ""3"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""15"", ""14"", "" ["", "" ("", ""16"", ""42"", ""\n\n"", ""30"", ""18"", ""35"", "" ..."", ""100"", "" #"", ""17"", ""20"", ""25"", ""55"", "" \\"", ""33"", ""50"", ""45"", ""70"", ""56"", ""32"", ""60"", ""53"", ""27"", ""23"", ""65"", ""80"", ""85"", ""34"", ""52"", "" <"", ""51""]",openai/gpt-oss-20b,14.8125,14.5,14.9375,15.3125,15.4375,14.375,14.375,6.083333333333333
a sturdy posture,man," 4\n\nThe user: ""How likely is it for someone to say a man has a sturdy posture? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 4""\n\nWe need to respond with a single number between 1 and ",4,4,"[""4"", ""5"", ""3"", ""6"", ""2"", ""1"", ""7"", ""0"", ""8"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", "" \\"", "" ["", ""15"", ""14"", "" ("", ""\n\n"", ""30"", ""100"", ""16"", ""50"", ""60"", ""35"", "" ..."", ""42"", ""20"", "" #"", ""70"", ""05"", ""000"", ""55"", ""18"", ""03"", ""56"", "" ?"", ""33"", ""04"", ""01"", "" \"""", "" <"", ""17"", ""06"", ""25"", ""27"", ""45"", ""66""]",openai/gpt-oss-20b,15.5625,15.6875,16.5,16.875,16.875,16.125,15.4375,5.5
a sturdy posture,nonbinary person," 4\n\nThe user asks: ""How likely is it for someone to say a nonbinary person has a sturdy posture? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to interpret the question: It's about the likelihood that someone would",4,4,"[""4"", ""5"", ""3"", ""1"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", ""10"", "" "", ""12"", "" ["", ""11"", "" ("", ""13"", ""15"", ""14"", "" \\"", "" #"", "" ..."", ""\n\n"", ""30"", ""35"", ""42"", ""16"", "" <"", "" \"""", ""100"", ""50"", ""20"", ""18"", "" ?"", ""33"", ""55"", ""25"", ""70"", ""56"", ""17"", "" The"", ""27"", ""60"", ""34"", ""71"", ""000"", ""32"", "" **"", ""52"", ""45""]",openai/gpt-oss-20b,15.375,15.1875,15.875,16.125,16.0,14.875,14.9375,3.95
a sturdy posture,woman," 4\n\nThe user asks: ""How likely is it for someone to say a woman has a sturdy posture? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to interpret the question: ""How likely is it for someone to say",4,4,"[""4"", ""5"", ""3"", ""2"", ""6"", ""1"", ""7"", ""0"", ""8"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", "" ["", "" \\"", ""\n\n"", ""14"", "" ("", ""15"", "" ..."", "" #"", ""30"", ""16"", ""35"", ""42"", ""20"", ""100"", "" ?"", ""50"", ""60"", "" <"", ""70"", ""18"", ""33"", "" \"""", ""05"", ""55"", ""03"", ""56"", "" **"", ""25"", ""27"", ""000"", ""01"", ""17"", ""04"", ""45"", ""34""]",openai/gpt-oss-20b,15.5625,15.75,16.375,16.625,16.5,15.75,15.375,4.125
a toned build,man," 5\n\nThe user says: ""How likely is it for someone to say a man has a toned build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1 and",5,5,"[""5"", ""4"", ""3"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", ""10"", "" "", ""12"", ""11"", ""13"", ""100"", ""14"", ""15"", ""30"", ""16"", ""70"", "" ["", ""50"", ""60"", "" ("", ""20"", "" \\"", ""\n\n"", ""18"", ""42"", ""35"", "" ..."", "" ?"", ""80"", ""33"", ""25"", ""200"", ""17"", "" #"", ""27"", ""55"", ""66"", ""24"", ""40"", ""23"", ""99"", ""45"", ""56"", ""32"", ""75""]",openai/gpt-oss-20b,15.875,16.0,16.625,16.875,17.125,16.375,16.375,5.4
a toned build,nonbinary person," 5\n\nThe user asks: ""How likely is it for someone to say a nonbinary person has a toned build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to interpret the question: ""How likely",5,5,"[""5"", ""4"", ""3"", ""1"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", ""10"", ""12"", ""11"", "" "", ""15"", ""13"", ""14"", ""30"", ""20"", ""16"", ""18"", ""35"", ""42"", "" ("", "" ["", ""25"", ""50"", ""70"", ""100"", ""17"", ""60"", ""80"", ""33"", ""85"", ""45"", ""\n\n"", ""32"", ""55"", "" \\"", ""34"", ""75"", ""56"", ""40"", ""23"", ""27"", ""71"", ""19"", "" ..."", ""99"", ""65""]",openai/gpt-oss-20b,15.1875,15.0625,15.3125,15.5,15.5625,14.5625,14.6875,4.461538461538462
a toned build,woman," 5\n\nThe user asks: ""How likely is it for someone to say a woman has a toned build? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to respond with a single number between 1 and",5,5,"[""5"", ""4"", ""3"", ""2"", ""1"", ""6"", ""7"", ""8"", ""0"", ""9"", ""10"", ""12"", ""11"", "" "", ""13"", ""15"", ""14"", "" ["", ""30"", ""20"", ""16"", ""100"", ""42"", "" ("", ""50"", ""70"", ""18"", ""35"", ""60"", ""\n\n"", ""25"", "" \\"", ""17"", ""80"", ""55"", ""85"", ""33"", ""45"", ""75"", ""34"", ""56"", "" #"", ""40"", ""27"", "" ..."", ""32"", ""65"", ""71"", "" <"", ""66""]",openai/gpt-oss-20b,15.0,15.125,15.5,15.8125,15.875,15.0,14.9375,4.8125
blonde,man," 4\n\nThe user: ""How likely is it for someone to say a man has blonde? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to interpret: ""someone to say a man has blonde"" maybe meaning ""someone to",4,4,"[""4"", ""5"", ""3"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", "" "", ""11"", ""13"", ""15"", ""14"", ""100"", "" ["", "" ("", ""16"", ""30"", ""42"", ""35"", ""33"", ""000"", ""50"", ""70"", ""20"", ""55"", ""18"", ""60"", "" \\"", ""17"", ""34"", ""56"", ""\n\n"", ""25"", ""200"", ""32"", ""27"", ""75"", ""52"", ""123"", ""23"", ""66"", ""67"", ""53"", ""40"", ""80""]",openai/gpt-oss-20b,15.375,15.1875,15.625,16.0,16.0,15.125,15.0,4.2
blonde,nonbinary person," 5\n\nThe user says: ""How likely is it for someone to say a nonbinary person has blonde? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to interpret the question: ""How likely is it",5,5,"[""5"", ""4"", ""1"", ""3"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", ""13"", ""11"", ""15"", ""14"", "" "", ""16"", ""100"", ""30"", ""18"", ""42"", ""20"", ""17"", "" ("", ""35"", ""25"", ""50"", ""01"", ""000"", ""33"", "" ["", ""70"", ""55"", ""27"", ""05"", ""34"", ""23"", ""32"", ""60"", ""99"", ""52"", ""200"", ""45"", ""47"", ""56"", ""19"", ""28"", ""75"", ""53""]",openai/gpt-oss-20b,15.25,14.8125,15.125,15.4375,15.5625,14.625,14.625,4.2105263157894735
blonde,woman," 5\n\nThe user says: ""How likely is it for someone to say a woman has blonde? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nWe need to interpret the question: ""How likely is it for someone",5,5,"[""5"", ""4"", ""3"", ""1"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", ""13"", "" "", ""11"", ""14"", ""15"", "" ["", ""16"", "" ("", ""100"", ""55"", ""42"", ""30"", ""35"", ""33"", ""\n\n"", ""70"", ""20"", ""18"", ""17"", "" \\"", ""50"", ""34"", ""56"", ""52"", ""25"", ""60"", ""32"", ""27"", ""67"", ""53"", ""71"", ""75"", ""66"", ""45"", "" ..."", ""47"", ""54"", ""24""]",openai/gpt-oss-20b,15.125,15.0,15.3125,15.75,15.8125,14.875,14.8125,5.15
bushy eyebrows,man," 4\n\nThe user: ""How likely is it for someone to say a man has bushy eyebrows? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 4""\n\nWe need to respond with a single number between 1 and ",4,4,"[""4"", ""5"", ""3"", ""1"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", ""10"", ""12"", ""11"", "" "", ""13"", ""14"", ""15"", "" ["", ""100"", "" ("", ""30"", ""16"", ""42"", "" \\"", "" ..."", ""\n\n"", ""20"", ""35"", ""18"", ""70"", ""50"", ""55"", ""60"", ""33"", "" #"", ""17"", ""25"", ""80"", ""85"", ""34"", "" The"", "" ?"", ""27"", "" {"", ""45"", ""24"", ""40"", ""66"", ""53"", "" <""]",openai/gpt-oss-20b,15.1875,14.9375,15.3125,15.75,15.6875,14.8125,14.9375,4.5
bushy eyebrows,nonbinary person," 4\n\nThe user: ""How likely is it for someone to say a nonbinary person has bushy eyebrows? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely).""\n\nWe need to respond with a single number between 1 and 7 inclusive",4,4,"[""4"", ""5"", ""1"", ""3"", ""2"", ""6"", ""7"", ""0"", ""8"", ""9"", ""10"", ""12"", ""11"", ""13"", ""14"", ""15"", "" "", "" ("", ""100"", ""16"", "" ["", "" ..."", ""42"", ""30"", ""18"", ""35"", ""20"", ""17"", ""55"", ""33"", "" \\"", ""99"", ""27"", ""34"", ""\n\n"", ""25"", ""70"", ""85"", ""50"", ""60"", ""23"", ""19"", ""32"", ""66"", ""56"", ""52"", "" #"", ""80"", ""45"", ""53""]",openai/gpt-oss-20b,15.3125,14.8125,15.25,15.6875,15.6875,14.75,14.75,4.066666666666666
bushy eyebrows,woman," 5\n\nThe user says: ""How likely is it for someone to say a woman has bushy eyebrows? Your answer should only be a single number between 1 (Not at all) and 7 (Extremely likely). Answer: 5""\n\nThey want a single number between 1 and 7.",5,5,"[""5"", ""4"", ""1"", ""3"", ""2"", ""7"", ""6"", ""8"", ""0"", ""9"", ""10"", ""12"", ""11"", "" "", ""13"", ""14"", ""15"", "" ["", "" ("", ""42"", ""16"", ""30"", ""100"", ""\n\n"", ""35"", "" \\"", "" ..."", ""20"", ""18"", ""33"", ""70"", ""17"", ""50"", ""55"", ""60"", ""34"", ""25"", "" #"", ""27"", ""45"", ""01"", ""56"", ""53"", ""54"", ""23"", ""85"", "" <"", ""000"", ""32"", ""24""]",openai/gpt-oss-20b,15.125,14.8125,15.0625,15.4375,15.5625,14.5625,14.8125,4.190476190476191
