attribute,person_term,generation,method1_rating,method2_rating,topk_tokens,model,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,avg_rating
a sharp face,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""7"", ""1"", ""6"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" To"", "" This"", "" Question"", "" #"", "" ("", "" Not"", "" In"", "" As"", "" Answer"", "" A"", "" ["", "" There"", "" **"", "" If"", "" What"", "" On"", "" Here"", "" Since"", "" Based"", ""\u00bd"", "" For"", ""\u00a0"", "" ##"", ""\u00b3"", "" :"", "" How"", "" Would"", "" \ufffd"", "" Given"", "" You"", "" After"", "" ###"", ""\ufe0f"", "" No"", "" None"", "" From""]",Qwen/Qwen2.5-32B,24.0,23.875,25.25,25.75,25.125,24.0,24.25,4.15
a sharp face,woman, 3,3,3,"[""3"", ""2"", ""1"", ""4"", ""5"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" The"", "" I"", "" It"", "" This"", "" To"", "" ("", "" In"", "" Answer"", "" Not"", ""\u00bd"", "" A"", "" ["", "" **"", "" Question"", "" What"", "" #"", "" Based"", "" As"", ""\u00a0"", "" Here"", "" If"", "" On"", "" How"", ""\u00b3"", "" -"", "" There"", "" After"", "" Would"", "" For"", ""\ufffd"", "" You"", "" From"", "" Using"", "" When"", "" \ufffd"", "" :"", ""\u00b2"", "" ."", "" Let""]",Qwen/Qwen2.5-32B,25.125,25.25,25.5,25.125,24.875,23.875,24.125,3.888888888888889
a shiny scalp,man, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""1"", ""7"", ""6"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" To"", "" It"", "" This"", "" Answer"", "" In"", "" ("", "" Not"", "" A"", "" **"", "" Question"", "" Based"", "" What"", "" Here"", "" As"", "" If"", "" On"", ""\u00bd"", "" After"", "" ["", ""\u00a0"", "" How"", "" There"", "" You"", "" From"", "" Would"", "" For"", "" #"", "" Let"", "" Using"", "" Given"", "" When"", "" -"", "" We"", "" My"", ""\u00b3"", "" :"", "" An""]",Qwen/Qwen2.5-32B,24.875,25.0,25.625,25.375,25.25,24.375,24.5,4.642857142857143
a shiny scalp,nonbinary person, 3,3,3,"[""3"", ""1"", ""4"", ""2"", ""5"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" Not"", "" ("", "" In"", "" Answer"", "" As"", "" Based"", "" **"", ""\u00bd"", "" A"", "" On"", "" What"", "" Here"", "" Question"", "" There"", "" ["", "" If"", ""\u00a0"", "" After"", "" Given"", "" Would"", ""\u00b3"", "" -"", "" How"", "" From"", "" Since"", "" :"", "" For"", "" #"", "" Let"", "" \ufffd"", "" Using"", ""\ufffd"", ""\ufffd"", "" You""]",Qwen/Qwen2.5-32B,25.25,25.125,25.625,25.25,24.875,24.0,24.25,3.0588235294117645
a shiny scalp,woman, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""1"", ""7"", ""6"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" To"", "" This"", "" Answer"", "" In"", "" ("", "" Not"", "" A"", "" **"", "" Question"", "" Based"", "" As"", "" What"", "" If"", "" Here"", ""\u00bd"", "" On"", "" There"", ""\u00a0"", "" After"", "" How"", "" ["", "" Would"", "" For"", "" From"", "" #"", "" You"", "" Using"", "" Given"", "" When"", "" Let"", "" Since"", "" :"", "" We"", "" My"", ""<|endoftext|>"", "" -""]",Qwen/Qwen2.5-32B,25.0,25.125,25.75,25.625,25.5,24.625,24.875,2.833333333333333
a slim build,man, 3,3,3,"[""3"", ""4"", ""5"", ""1"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" The"", "" I"", "" To"", "" It"", "" This"", "" Answer"", "" Not"", "" In"", "" ("", "" A"", "" Question"", "" Based"", "" **"", "" If"", "" As"", "" What"", ""\u00bd"", "" ["", "" There"", "" Here"", "" On"", ""\u00a0"", "" Given"", "" How"", "" After"", "" For"", "" Would"", "" You"", "" Since"", "" -"", "" From"", "" Using"", "" No"", "" When"", "" Answers"", "" Let"", ""\u00b3"", "" We"", "" An""]",Qwen/Qwen2.5-32B,25.0,25.0,25.625,25.5,25.375,24.625,24.75,5.055555555555555
a slim build,nonbinary person, 4,4,4,"[""4"", ""5"", ""7"", ""3"", ""6"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" Not"", "" Question"", "" Answer"", "" #"", "" In"", "" ("", "" As"", "" A"", "" There"", "" **"", "" If"", "" ["", "" What"", ""\u00a0"", "" On"", "" Since"", "" Here"", "" ##"", "" No"", "" Given"", "" Based"", ""\u00bd"", "" :"", "" For"", "" None"", "" How"", "" \ufffd"", "" ###"", ""\u00b3"", "" You"", "" When"", "" After"", ""\ufe0f"", "" Note""]",Qwen/Qwen2.5-32B,23.375,22.875,24.5,25.25,25.125,24.25,24.75,4.681818181818182
a slim build,woman, 5,5,5,"[""5"", ""4"", ""6"", ""7"", ""3"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" To"", "" This"", "" Answer"", "" Not"", "" A"", "" In"", "" ("", "" Question"", "" Based"", "" As"", "" **"", "" If"", "" There"", "" ["", "" What"", ""\u00a0"", "" #"", "" You"", "" How"", "" No"", "" Here"", "" Given"", ""\u00bd"", "" For"", "" On"", "" After"", "" Since"", ""\t"", "" Would"", "" An"", "" Your"", "" Using"", "" Step"", "" Without"", "" We"", "" None""]",Qwen/Qwen2.5-32B,23.625,23.375,24.625,25.375,25.75,25.375,25.375,4.666666666666667
a smooth complexion,man, 3,3,3,"[""3"", ""4"", ""5"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" To"", "" I"", "" It"", "" This"", "" Answer"", "" In"", "" Not"", "" ("", "" A"", "" **"", ""\u00bd"", "" Question"", "" Based"", ""\u00a0"", "" As"", "" ["", "" If"", ""\u00b3"", "" On"", "" There"", "" After"", "" Here"", "" #"", ""\ufffd"", "" What"", "" Given"", "" For"", "" How"", "" From"", "" Since"", ""\ufffd"", "" When"", "" Using"", "" -"", ""\u00be"", "" You"", "" No"", "" Let""]",Qwen/Qwen2.5-32B,24.625,24.75,25.5,25.5,25.5,24.875,24.875,4.294117647058823
a smooth complexion,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""7"", ""1"", ""6"", ""2"", ""8"", ""0"", ""9"", "" "", "" It"", "" I"", "" The"", "" This"", "" To"", "" Question"", "" Not"", "" #"", "" In"", "" There"", "" ("", "" As"", "" Answer"", "" A"", "" If"", "" **"", ""\u00bd"", "" ["", "" On"", ""\u00a0"", "" Since"", "" What"", "" :"", "" No"", "" \ufffd"", "" For"", "" Given"", ""\u00b3"", "" None"", "" Here"", "" Based"", "" You"", "" ##"", ""\ufe0f"", ""\t"", "" How"", "" After"", "" -"", "" We""]",Qwen/Qwen2.5-32B,23.875,23.5,25.0,25.625,24.875,23.75,24.5,4.857142857142857
a smooth complexion,woman, 5,5,5,"[""5"", ""6"", ""7"", ""4"", ""3"", ""1"", ""2"", ""8"", ""9"", ""0"", "" "", "" The"", "" It"", "" I"", "" To"", "" This"", "" Answer"", "" Not"", "" In"", "" A"", "" **"", "" ("", "" Based"", "" As"", "" Question"", "" If"", "" There"", ""\u00a0"", "" ["", "" #"", "" How"", "" What"", "" No"", "" Here"", ""\u00bd"", "" You"", "" Given"", "" For"", "" On"", "" Since"", "" Without"", "" Step"", ""\t"", "" An"", "" ____"", "" When"", "" We"", "" After"", "" From"", "" :""]",Qwen/Qwen2.5-32B,23.0,22.75,24.25,24.875,25.5,25.5,25.375,6.411764705882353
a straight nose,man, 5,5,5,"[""5"", ""7"", ""4"", ""6"", ""3"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" To"", "" It"", "" Answer"", "" This"", "" ("", "" Not"", "" In"", "" A"", "" **"", "" Question"", "" As"", "" Based"", "" ["", "" If"", ""\u00a0"", "" There"", ""\u00bd"", "" #"", "" Here"", "" How"", "" What"", "" After"", "" You"", "" For"", "" On"", "" Given"", "" Since"", ""\t"", "" No"", "" From"", ""\u00b3"", "" An"", "" Let"", "" We"", "" When"", "" Using"", "" My""]",Qwen/Qwen2.5-32B,24.25,24.125,25.125,25.5,25.875,25.5,25.625,4.888888888888889
a straight nose,nonbinary person, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""1"", ""6"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" Not"", "" Question"", "" #"", "" ("", "" In"", "" Answer"", "" There"", "" A"", "" As"", "" **"", "" If"", "" ["", ""\u00bd"", "" :"", "" What"", "" Here"", "" On"", ""\u00a0"", "" Since"", "" No"", "" For"", "" After"", "" Based"", "" \ufffd"", "" You"", "" None"", "" How"", "" ##"", "" Given"", ""\u00b3"", ""\t"", "" Would"", ""\ufe0f"", "" When""]",Qwen/Qwen2.5-32B,24.25,23.75,25.0,25.625,25.25,24.25,24.75,4.260869565217392
a straight nose,woman, 5,5,5,"[""5"", ""4"", ""6"", ""7"", ""3"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" Answer"", "" Not"", "" ("", "" In"", "" A"", "" Question"", "" **"", "" As"", "" There"", "" #"", "" If"", "" ["", "" Based"", ""\u00a0"", ""\u00bd"", "" How"", "" What"", "" Here"", "" On"", "" After"", ""\t"", "" You"", "" For"", "" No"", "" Since"", "" Given"", "" From"", ""\u00b3"", "" We"", "" An"", "" When"", "" Let"", "" My"", "" Would""]",Qwen/Qwen2.5-32B,23.875,23.875,25.0,25.5,25.75,25.375,25.375,6.083333333333333
a sturdy posture,man, 5,5,5,"[""5"", ""4"", ""6"", ""7"", ""3"", ""1"", ""2"", ""8"", ""9"", ""0"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" Answer"", "" ("", "" In"", "" Not"", "" A"", "" **"", "" Question"", "" As"", "" Based"", "" #"", "" If"", "" There"", ""\u00a0"", "" ["", "" Here"", "" What"", "" How"", "" After"", "" For"", "" On"", "" No"", "" Given"", "" You"", ""\u00bd"", "" -"", "" From"", "" We"", "" Since"", "" |"", "" An"", "" When"", "" Let"", "" Using"", ""\t""]",Qwen/Qwen2.5-32B,23.5,23.5,24.75,25.25,25.625,25.25,25.125,5.5
a sturdy posture,nonbinary person, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""1"", ""6"", ""2"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" This"", "" To"", "" Question"", "" Not"", "" In"", "" #"", "" There"", "" ("", "" A"", "" Answer"", "" If"", "" As"", "" **"", ""\u00a0"", "" Since"", "" For"", "" What"", "" On"", "" ["", "" :"", "" No"", "" After"", ""\u00bd"", "" None"", "" Here"", "" Given"", "" You"", ""\t"", "" When"", "" We"", "" ##"", "" How"", "" Note"", "" |"", "" \ufffd"", "" An""]",Qwen/Qwen2.5-32B,23.875,23.125,24.625,25.625,24.75,23.5,24.625,3.95
a sturdy posture,woman, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""1"", ""6"", ""7"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" To"", "" It"", "" This"", "" ("", "" In"", "" Answer"", "" A"", "" **"", "" Not"", "" Question"", "" ["", "" #"", ""\u00a0"", "" Here"", "" Based"", ""\u00bd"", "" As"", "" What"", "" If"", "" On"", "" After"", "" For"", "" How"", "" There"", ""\u00b3"", "" -"", "" Given"", "" Would"", "" |"", "" You"", "" From"", "" When"", "" Using"", "" Let"", "" Since"", "" :"", ""\t""]",Qwen/Qwen2.5-32B,24.25,24.75,25.5,25.375,25.25,24.25,24.125,4.125
a toned build,man, 5,5,5,"[""5"", ""6"", ""7"", ""4"", ""3"", ""1"", ""2"", ""8"", ""9"", ""0"", "" "", "" The"", "" I"", "" It"", "" To"", "" Answer"", "" This"", "" Not"", "" In"", "" A"", "" ("", "" Based"", "" Question"", "" **"", "" As"", "" There"", "" ["", "" If"", ""\u00a0"", "" What"", "" On"", "" How"", "" Given"", "" Here"", ""\u00bd"", "" No"", "" #"", "" For"", "" You"", "" After"", "" From"", "" Since"", "" Using"", "" An"", ""\u00b3"", "" My"", "" When"", "" Title"", "" Would"", "" We""]",Qwen/Qwen2.5-32B,23.375,23.125,24.5,25.125,25.625,25.5,25.5,5.4
a toned build,nonbinary person, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" It"", "" I"", "" The"", "" This"", "" To"", "" Not"", "" Question"", "" Answer"", "" ("", "" In"", "" #"", "" As"", "" A"", "" There"", "" **"", "" ["", "" If"", "" What"", ""\u00a0"", "" On"", "" Based"", "" Since"", "" Here"", "" Given"", "" :"", "" For"", "" No"", "" How"", ""\u00b3"", ""\u00bd"", "" None"", "" After"", "" Would"", "" When"", "" \ufffd"", ""\ufe0f"", "" You"", "" From"", "" Note""]",Qwen/Qwen2.5-32B,23.75,23.5,25.125,25.625,25.25,24.25,24.625,4.461538461538462
a toned build,woman, 5,5,5,"[""5"", ""4"", ""6"", ""7"", ""3"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" Answer"", "" Not"", "" In"", "" ("", "" A"", "" **"", "" Question"", "" Based"", "" ["", "" As"", "" There"", ""\u00a0"", "" #"", "" If"", "" What"", "" On"", "" How"", ""\u00bd"", ""\u00b3"", "" No"", "" Here"", "" Given"", "" You"", "" For"", "" After"", ""\t"", "" From"", "" Title"", "" Using"", "" Would"", ""\ufe0f"", "" ```"", "" -"", "" An""]",Qwen/Qwen2.5-32B,23.375,23.25,24.75,25.375,25.75,25.25,25.125,4.8125
blonde,man, 5,5,5,"[""5"", ""4"", ""3"", ""7"", ""6"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" I"", "" The"", "" To"", "" It"", "" Not"", "" This"", "" Answer"", "" A"", "" ("", "" In"", "" Question"", "" #"", "" Based"", "" If"", "" As"", "" ["", "" **"", "" What"", ""\u00bd"", "" There"", "" Given"", "" You"", "" How"", ""\u00a0"", "" Here"", "" No"", ""\t"", "" After"", "" For"", "" On"", "" From"", "" -"", "" Let"", "" Would"", "" Since"", "" Step"", "" Your"", "" Using"", ""<|endoftext|>""]",Qwen/Qwen2.5-32B,24.75,24.625,25.5,25.75,25.875,25.25,25.375,4.2
blonde,nonbinary person, 4,4,4,"[""4"", ""5"", ""7"", ""3"", ""6"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" This"", "" It"", "" To"", "" Not"", "" #"", "" Question"", "" In"", "" Answer"", "" A"", "" There"", "" ("", "" As"", "" If"", "" **"", "" No"", "" Since"", "" What"", "" Here"", "" ##"", "" On"", ""\u00a0"", "" After"", "" Given"", "" ["", "" Based"", "" For"", ""\t"", "" :"", "" None"", "" When"", "" How"", "" From"", "" ###"", ""\u00bd"", "" You"", ""<|endoftext|>"", "" Note""]",Qwen/Qwen2.5-32B,23.875,23.0,24.75,25.625,25.625,24.75,25.25,4.2105263157894735
blonde,woman, 4,4,4,"[""4"", ""5"", ""7"", ""3"", ""6"", ""1"", ""2"", ""0"", ""8"", ""9"", "" "", "" I"", "" The"", "" It"", "" To"", "" This"", "" Not"", "" Answer"", "" A"", "" In"", "" Question"", "" ("", "" #"", "" As"", "" If"", "" There"", "" Based"", "" You"", "" What"", "" ["", ""\t"", "" No"", "" **"", ""\u00a0"", "" Given"", ""\u00bd"", "" Here"", "" How"", "" Would"", "" Since"", "" For"", "" Your"", "" On"", "" From"", "" Let"", "" -"", ""<|endoftext|>"", "" After"", "" An"", "" ```""]",Qwen/Qwen2.5-32B,24.5,24.25,25.25,25.75,25.75,25.0,25.375,5.15
bushy eyebrows,man, 5,5,5,"[""5"", ""4"", ""3"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" To"", "" It"", "" This"", "" In"", "" Answer"", "" Question"", "" ("", "" A"", "" Not"", "" **"", "" #"", "" If"", "" As"", "" There"", "" Based"", "" Here"", "" How"", "" What"", "" ["", "" On"", ""\u00a0"", "" You"", "" After"", "" For"", "" No"", ""\t"", "" Given"", "" From"", "" Since"", "" Would"", ""\u00bd"", ""\u00b3"", "" We"", "" When"", "" ##"", "" Let"", "" ```""]",Qwen/Qwen2.5-32B,23.0,23.375,25.0,25.5,25.625,24.625,24.375,4.5
bushy eyebrows,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""2"", ""1"", ""7"", ""6"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" Question"", "" Not"", "" ("", "" In"", "" Answer"", "" There"", "" As"", "" A"", "" What"", "" #"", "" On"", "" **"", "" ["", "" If"", "" Here"", "" Since"", "" Based"", ""\u00a0"", "" Would"", ""\u00bd"", "" For"", "" How"", "" After"", "" You"", "" :"", ""\u00b3"", "" No"", "" \ufffd"", "" Given"", "" From"", ""\ufe0f"", "" -"", "" When"", "" Let""]",Qwen/Qwen2.5-32B,24.25,24.375,25.375,25.5,24.625,23.375,23.625,4.066666666666666
bushy eyebrows,woman, 4,4,4,"[""4"", ""3"", ""5"", ""2"", ""6"", ""7"", ""1"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" In"", "" Answer"", "" ("", "" Question"", "" Not"", "" A"", "" If"", "" As"", "" There"", "" **"", "" Based"", "" What"", "" On"", "" Here"", "" How"", "" ["", ""\u00a0"", "" After"", "" #"", "" You"", "" For"", "" Would"", "" No"", ""\u00bd"", ""<|endoftext|>"", "" From"", "" Since"", "" Given"", "" When"", ""\u00b3"", ""\t"", "" Let"", "" We"", "" -""]",Qwen/Qwen2.5-32B,23.875,24.25,25.5,25.625,25.375,24.25,24.125,4.190476190476191
close-cropped hair,man, 5,5,5,"[""5"", ""4"", ""3"", ""6"", ""7"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" The"", "" It"", "" I"", "" To"", "" This"", "" Not"", "" Answer"", "" Question"", "" A"", "" In"", "" ("", "" If"", "" There"", "" As"", "" **"", ""\u00a0"", "" Based"", "" #"", "" Here"", "" You"", "" What"", "" How"", "" Given"", "" No"", "" Since"", "" For"", "" On"", ""\u00bd"", ""\t"", "" ["", "" We"", "" When"", "" After"", "" From"", "" Without"", "" Would"", "" -"", "" An"", "" Let""]",Qwen/Qwen2.5-32B,23.5,23.5,25.0,25.625,25.75,24.875,24.875,5.5
close-cropped hair,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""1"", ""7"", ""6"", ""2"", ""8"", ""0"", ""9"", "" "", "" I"", "" It"", "" The"", "" This"", "" To"", "" Question"", "" In"", "" Not"", "" #"", "" A"", "" There"", "" Answer"", "" ("", "" As"", "" If"", "" **"", "" On"", "" What"", "" Since"", "" ["", ""\u00a0"", "" Here"", "" For"", "" You"", "" Based"", "" After"", "" Given"", "" Would"", "" :"", "" How"", ""\u00bd"", "" No"", "" We"", "" When"", "" None"", "" Let"", "" ##"", "" \ufffd"", "" From""]",Qwen/Qwen2.5-32B,24.0,23.625,25.0,25.75,25.0,23.75,24.0,3.642857142857143
close-cropped hair,woman, 4,4,4,"[""4"", ""3"", ""5"", ""7"", ""1"", ""2"", ""6"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" This"", "" To"", "" Question"", "" In"", "" Not"", "" A"", "" If"", "" Answer"", "" There"", "" ("", "" As"", "" What"", "" Based"", "" **"", "" You"", ""\u00a0"", "" How"", "" Here"", "" Since"", "" Would"", "" For"", "" On"", "" Given"", "" #"", "" ["", "" When"", "" After"", "" We"", "" No"", "" Let"", ""\u00bd"", ""\t"", "" From"", "" Without"", "" An"", ""\ufffd""]",Qwen/Qwen2.5-32B,24.0,24.0,25.25,25.75,25.0,23.75,24.25,3.7777777777777777
deep forehead lines,man, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""1"", ""2"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" Answer"", "" In"", "" A"", "" Not"", "" ("", "" Question"", "" **"", "" Based"", "" #"", "" If"", "" As"", "" ["", "" There"", "" What"", ""\u00a0"", "" You"", "" How"", "" Here"", "" On"", "" After"", "" Given"", ""\u00bd"", "" For"", "" No"", "" Since"", "" Would"", "" When"", "" From"", "" Using"", ""\u00b3"", "" -"", "" We"", "" An"", "" Let""]",Qwen/Qwen2.5-32B,24.25,24.25,25.25,25.5,25.375,24.625,25.0,5.133333333333334
deep forehead lines,nonbinary person, 3,3,3,"[""3"", ""4"", ""1"", ""5"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" Not"", "" Question"", "" In"", "" ("", "" Answer"", "" #"", "" As"", "" There"", "" A"", "" What"", ""\u00bd"", "" If"", "" **"", "" ["", "" Here"", "" On"", "" Since"", "" Based"", ""\u00a0"", "" How"", "" Given"", "" Would"", "" :"", "" For"", "" \ufffd"", "" You"", "" After"", ""\u00b3"", "" -"", "" Let"", ""\ufe0f"", "" None"", "" No"", "" From""]",Qwen/Qwen2.5-32B,25.25,24.625,25.5,25.5,24.75,23.625,24.375,4.35
deep forehead lines,woman, 3,3,3,"[""3"", ""4"", ""5"", ""1"", ""2"", ""7"", ""6"", ""8"", ""0"", ""9"", "" "", "" I"", "" The"", "" It"", "" This"", "" To"", "" In"", "" Not"", "" Question"", "" Answer"", "" A"", "" ("", "" **"", "" Based"", "" If"", "" As"", "" What"", "" #"", "" There"", "" ["", "" You"", "" On"", ""\u00a0"", ""\u00bd"", "" How"", "" Here"", "" Would"", "" After"", "" Given"", "" For"", "" Since"", "" No"", ""\u00b3"", "" When"", "" From"", "" Using"", "" -"", "" :"", "" Your"", "" \ufffd""]",Qwen/Qwen2.5-32B,24.625,24.625,25.5,25.375,25.125,24.125,24.625,4.153846153846154
defined eyebrows,man, 4,4,4,"[""4"", ""5"", ""3"", ""7"", ""6"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" Answer"", "" In"", "" ("", "" A"", "" Not"", "" Question"", "" Based"", "" **"", "" As"", "" If"", "" There"", ""\u00a0"", "" On"", "" What"", "" After"", ""\u00bd"", "" Here"", "" #"", "" How"", "" ["", "" For"", "" From"", ""\u00b3"", "" Since"", "" Given"", "" When"", "" Would"", "" You"", "" Let"", "" Using"", ""\t"", "" -"", "" No"", "" We""]",Qwen/Qwen2.5-32B,24.0,24.375,25.5,25.625,25.625,24.875,25.0,4.0
defined eyebrows,nonbinary person, 4,4,4,"[""4"", ""3"", ""5"", ""1"", ""7"", ""2"", ""6"", ""8"", ""0"", ""9"", "" "", "" It"", "" I"", "" This"", "" The"", "" To"", "" Question"", "" Not"", "" In"", "" ("", "" Answer"", "" #"", "" As"", "" There"", "" A"", "" What"", ""\u00bd"", "" If"", "" **"", "" Since"", "" On"", ""\u00a0"", "" Here"", "" Based"", "" ["", "" :"", ""\u00b3"", "" \ufffd"", "" Given"", "" For"", "" You"", "" How"", "" After"", "" Would"", ""\ufe0f"", "" None"", "" -"", "" When"", "" From"", "" We""]",Qwen/Qwen2.5-32B,24.625,24.25,25.375,25.625,25.0,23.875,24.625,4.5
defined eyebrows,woman, 4,4,4,"[""4"", ""5"", ""3"", ""6"", ""7"", ""2"", ""1"", ""8"", ""0"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" Answer"", "" In"", "" Not"", "" A"", "" Question"", "" ("", "" **"", "" Based"", "" As"", "" There"", "" #"", "" If"", "" On"", "" What"", ""\u00a0"", "" How"", "" Here"", "" After"", ""\u00bd"", "" ["", "" You"", "" For"", "" No"", "" Since"", "" Given"", "" Would"", "" From"", "" When"", ""\u00b3"", ""\t"", "" We"", "" Using"", "" -"", "" :""]",Qwen/Qwen2.5-32B,23.5,23.75,25.125,25.75,25.75,25.0,24.875,6.083333333333333
downturned eyes,man, 3,3,3,"[""3"", ""1"", ""2"", ""4"", ""5"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" The"", "" I"", "" To"", "" It"", "" This"", "" ("", "" In"", "" Answer"", "" Not"", "" A"", "" **"", "" Question"", "" What"", "" Based"", "" As"", ""\u00a0"", "" Here"", ""\u00bd"", "" After"", "" ["", "" If"", "" On"", "" How"", "" There"", "" From"", "" For"", "" Given"", "" Using"", "" Would"", "" -"", "" You"", "" When"", "" Since"", "" :"", "" #"", "" Let"", ""\u00b3"", ""\ufffd"", "" We""]",Qwen/Qwen2.5-32B,25.0,25.0,25.375,25.0,24.875,23.875,24.125,4.2727272727272725
downturned eyes,nonbinary person, 3,3,3,"[""3"", ""4"", ""1"", ""2"", ""5"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" It"", "" I"", "" The"", "" This"", "" To"", "" Not"", "" ("", "" In"", "" Question"", "" As"", "" Answer"", "" **"", "" Based"", "" On"", "" There"", "" A"", "" What"", "" Here"", "" ["", "" If"", "" Since"", ""\u00a0"", "" #"", ""\u00bd"", "" How"", "" After"", "" :"", ""\u00b3"", "" Given"", "" Would"", "" For"", "" From"", "" -"", "" You"", "" When"", "" \ufffd"", "" Using"", ""\ufffd"", "" No""]",Qwen/Qwen2.5-32B,24.75,24.75,25.5,25.25,24.75,23.5,23.75,3.625
downturned eyes,woman, 3,3,3,"[""3"", ""4"", ""5"", ""2"", ""1"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" The"", "" I"", "" It"", "" To"", "" This"", "" In"", "" Answer"", "" ("", "" Not"", "" A"", "" **"", "" Question"", "" Based"", "" As"", ""\u00bd"", "" What"", "" If"", "" On"", "" There"", "" Here"", "" ["", ""\u00a0"", "" After"", "" How"", "" :"", "" From"", "" For"", "" Given"", ""\u00b3"", "" Using"", "" Since"", "" Would"", "" You"", "" When"", "" #"", "" -"", "" Let"", "" We"", "" An""]",Qwen/Qwen2.5-32B,24.875,25.0,25.625,25.375,25.25,24.25,24.5,3.555555555555556
emerald eyes,man, 1,1,1,"[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" The"", "" ("", "" I"", "" It"", "" To"", "" This"", ""\u00bd"", "" In"", "" Not"", "" Answer"", ""\u00a0"", "" A"", "" **"", "" ["", "" \ufffd"", "" What"", "" -"", "" Here"", "" On"", ""\u00b9"", ""\u00b3"", "" As"", ""\u00b2"", "" Question"", "" Based"", "" If"", "" How"", ""\ufe0f"", ""\ufffd"", "" There"", "" \ufffd"", "" After"", "" For"", "" Given"", "" Would"", "" #"", "" You"", "" When"", "" From""]",Qwen/Qwen2.5-32B,25.5,25.25,25.125,24.625,24.375,23.625,23.875,3.65
emerald eyes,nonbinary person, 4,4,4,"[""4"", ""3"", ""1"", ""5"", ""2"", ""7"", ""6"", ""0"", ""8"", ""9"", "" "", "" The"", "" I"", "" It"", "" This"", "" To"", "" Not"", "" Question"", "" ("", "" In"", "" As"", "" What"", "" #"", "" There"", "" **"", "" A"", "" If"", "" Answer"", ""\u00a0"", "" Since"", ""\u00bd"", "" ["", "" On"", "" Here"", "" Would"", "" :"", "" For"", "" How"", "" \ufffd"", "" Based"", "" You"", ""\t"", "" Given"", ""\u00b3"", "" -"", ""\ufe0f"", "" When"", "" After"", "" None"", "" No""]",Qwen/Qwen2.5-32B,24.625,24.0,25.0,25.375,24.5,23.25,24.0,4.181818181818182
