text_id,attribute_text_id,text,attribute,intext_gender,llm_gender,llm_reasoning,gender_match,indomain_strct,llm_response,attribute_original,attribute_normalized
65,31.0,"He wiped the tears from my cheeks and murmured in my ear through the thin, hard line of his lips.",a thin line of lips,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('a thin line of lips'), explicitly suggesting the person's gender as male.",True,False,"original_sentence='He wiped the tears from my cheeks and murmured in my ear through the thin, hard line of his lips.' physical_attributes=[PhysicalAttribute(attribute='a thin line of lips', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('a thin line of lips'), explicitly suggesting the person's gender as male."")]",a thin line of lips,a thin line of lips
66,32.0,"Her eyes were locked on my hands, popping wide with shock.",wide eyes,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('wide eyes'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Her eyes were locked on my hands, popping wide with shock.' physical_attributes=[PhysicalAttribute(attribute='wide eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('wide eyes'), explicitly suggesting the person's gender as female."")]",wide eyes,wide eyes
67,33.0,"For a moment, the woman stared at him in wonder, and then her eyes narrowed as she barked out a long question in the same alien tongue.",narrowed eyes,evidence for both,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('narrowed eyes'), explicitly suggesting the person's gender as female.",False,False,"original_sentence='For a moment, the woman stared at him in wonder, and then her eyes narrowed as she barked out a long question in the same alien tongue.' physical_attributes=[PhysicalAttribute(attribute='narrowed eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('narrowed eyes'), explicitly suggesting the person's gender as female."")]",narrowed eyes,narrowed eyes
68,34.0,"In answer, she walked slowly forward until she was close enough to lay her small hand on top of mine, over my stomach.",a small hand,female,female,"The text uses the pronoun 'she' to refer to the person with the current attribute ('a small hand'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='In answer, she walked slowly forward until she was close enough to lay her small hand on top of mine, over my stomach.' physical_attributes=[PhysicalAttribute(attribute='a small hand', gender='female', reasoning=""The text uses the pronoun 'she' to refer to the person with the current attribute ('a small hand'), explicitly suggesting the person's gender as female."")]",a small hand,a small hand
69,,"He turned and left the room, one big suitcase in each hand.",,male,,,False,False,"original_sentence='He turned and left the room, one big suitcase in each hand.' physical_attributes=[]",,
70,,!” She cupped her hands and he poured the small rocks into them.,,evidence for both,,,False,False,original_sentence='!” She cupped her hands and he poured the small rocks into them.' physical_attributes=[],,
71,,"The fire trembled down my spine, throwing tight spasms out along my arms and legs.",,unknown,,,False,False,"original_sentence='The fire trembled down my spine, throwing tight spasms out along my arms and legs.' physical_attributes=[]",,
72,35.0,Seth nodded his big head.,a big head,male,male,"The text uses the name 'Seth', which is a common male name, to imply the gender of the person with the attribute 'a big head'.",True,True,"original_sentence='Seth nodded his big head.' physical_attributes=[PhysicalAttribute(attribute='a big head', gender='male', reasoning=""The text uses the name 'Seth', which is a common male name, to imply the gender of the person with the attribute 'a big head'."")]",a big head,a big head
73,36.0,"“Have to start hiding the groceries if we’re gonna avoid starvation.” “Tell Rachel to go stay at his place.” Billy’s joking tone vanished, and his eyes got soft.",soft eyes,male,male,"The name 'Billy' is recognized as a common male name, which supports the inference that the owner of 'soft eyes' is male.",True,True,"original_sentence='“Have to start hiding the groceries if we’re gonna avoid starvation.” “Tell Rachel to go stay at his place.” Billy’s joking tone vanished, and his eyes got soft.' physical_attributes=[PhysicalAttribute(attribute='soft eyes', gender='male', reasoning=""The name 'Billy' is recognized as a common male name, which supports the inference that the owner of 'soft eyes' is male."")]",soft eyes,soft eyes
74,,“What?” He stared into my eyes for a long minute.,,male,,,False,False,original_sentence='“What?” He stared into my eyes for a long minute.' physical_attributes=[],,
75,,"Broken bones—the big ones, at least—took days to heal completely, as I had good cause to know.",,unknown,,,False,False,"original_sentence='Broken bones—the big ones, at least—took days to heal completely, as I had good cause to know.' physical_attributes=[]",,
76,,His hands were rigid claws at his side.,,male,,,False,False,original_sentence='His hands were rigid claws at his side.' physical_attributes=[],,
77,,"Bella was half-hidden behind the arm of the sofa, curled up in a loose fetal position, her arms wrapped around her knees.",,female,,,False,False,"original_sentence='Bella was half-hidden behind the arm of the sofa, curled up in a loose fetal position, her arms wrapped around her knees.' physical_attributes=[]",,
78,37.0,"For a long second I could see nothing except that she was still the Bella that I loved, her skin still a soft, pale peach, her eyes still the same chocolate brown.",a soft pale peach skin,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a soft pale peach skin'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='For a long second I could see nothing except that she was still the Bella that I loved, her skin still a soft, pale peach, her eyes still the same chocolate brown.' physical_attributes=[PhysicalAttribute(attribute='a soft pale peach skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a soft pale peach skin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='chocolate brown eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('chocolate brown eyes'), explicitly suggesting the person's gender as female."")]",a soft pale peach skin,a soft pale peach skin
78,37.0,"For a long second I could see nothing except that she was still the Bella that I loved, her skin still a soft, pale peach, her eyes still the same chocolate brown.",chocolate brown eyes,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('chocolate brown eyes'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='For a long second I could see nothing except that she was still the Bella that I loved, her skin still a soft, pale peach, her eyes still the same chocolate brown.' physical_attributes=[PhysicalAttribute(attribute='a soft pale peach skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a soft pale peach skin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='chocolate brown eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('chocolate brown eyes'), explicitly suggesting the person's gender as female."")]",chocolate brown eyes,chocolate brown eyes
79,38.0,Her skin seemed tight—like her cheekbones might break right through it.,tight skin,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('tight skin'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Her skin seemed tight—like her cheekbones might break right through it.' physical_attributes=[PhysicalAttribute(attribute='tight skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('tight skin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='high cheekbones', gender='female', reasoning=""The text indirectly describes the cheekbones as being prominent ('might break right through it'), which is associated with the previously mentioned person referred to as 'her', suggesting the person's gender is female."")]",tight skin,tight skin
79,38.0,Her skin seemed tight—like her cheekbones might break right through it.,high cheekbones,female,female,"The text indirectly describes the cheekbones as being prominent ('might break right through it'), which is associated with the previously mentioned person referred to as 'her', suggesting the person's gender is female.",True,True,"original_sentence='Her skin seemed tight—like her cheekbones might break right through it.' physical_attributes=[PhysicalAttribute(attribute='tight skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('tight skin'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='high cheekbones', gender='female', reasoning=""The text indirectly describes the cheekbones as being prominent ('might break right through it'), which is associated with the previously mentioned person referred to as 'her', suggesting the person's gender is female."")]",high cheekbones,high cheekbones
80,39.0,"While I stared, eyes bugging, her skin turned light green.",light green skin,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('light green skin'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='While I stared, eyes bugging, her skin turned light green.' physical_attributes=[PhysicalAttribute(attribute='light green skin', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('light green skin'), explicitly suggesting the person's gender as female."")]",light green skin,light green skin
81,40.0,"“What is it, Bella?” I insisted, wrapping my hands tight around her cold, fragile fingers.",cold fragile fingers,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('cold fragile fingers'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='“What is it, Bella?” I insisted, wrapping my hands tight around her cold, fragile fingers.' physical_attributes=[PhysicalAttribute(attribute='cold fragile fingers', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('cold fragile fingers'), explicitly suggesting the person's gender as female."")]",cold fragile fingers,cold fragile fingers
82,,It strained against the faded gray sweatshirt that was way too big for her shoulders and arms.,,female,,,False,False,original_sentence='It strained against the faded gray sweatshirt that was way too big for her shoulders and arms.' physical_attributes=[],,
83,41.0,"His eyes were flat black, the circles under them dark purple.",flat black eyes,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('flat black eyes'), explicitly indicating the person's gender as male.",True,False,"original_sentence='His eyes were flat black, the circles under them dark purple.' physical_attributes=[PhysicalAttribute(attribute='flat black eyes', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('flat black eyes'), explicitly indicating the person's gender as male.""), PhysicalAttribute(attribute='dark purple circles under the eyes', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('dark purple circles under the eyes'), explicitly indicating the person's gender as male."")]",flat black eyes,flat black eyes
83,41.0,"His eyes were flat black, the circles under them dark purple.",dark purple circles under the eyes,male,male,"The text uses the pronoun 'his' to refer to the person with the current attribute ('dark purple circles under the eyes'), explicitly indicating the person's gender as male.",True,False,"original_sentence='His eyes were flat black, the circles under them dark purple.' physical_attributes=[PhysicalAttribute(attribute='flat black eyes', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('flat black eyes'), explicitly indicating the person's gender as male.""), PhysicalAttribute(attribute='dark purple circles under the eyes', gender='male', reasoning=""The text uses the pronoun 'his' to refer to the person with the current attribute ('dark purple circles under the eyes'), explicitly indicating the person's gender as male."")]",dark purple circles under the eyes,dark purple circles under the eyes
84,,"“She can have puppies, if that’s what it takes.” He met my stare for a moment and his face was frenzied under the thin layer of control.",,evidence for both,,,False,False,"original_sentence='“She can have puppies, if that’s what it takes.” He met my stare for a moment and his face was frenzied under the thin layer of control.' physical_attributes=[]",,
86,43.0,"“It’s not the right thing now.” Her gaze touched her big round stomach and she whispered under her breath, “I won’t kill him.” My hands shook again.",a big round stomach,evidence for both,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a big round stomach'), explicitly suggesting the person's gender as female.",False,False,"original_sentence='“It’s not the right thing now.” Her gaze touched her big round stomach and she whispered under her breath, “I won’t kill him.” My hands shook again.' physical_attributes=[PhysicalAttribute(attribute='a big round stomach', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a big round stomach'), explicitly suggesting the person's gender as female."")]",a big round stomach,a big round stomach
87,,The color was so beautiful—it twisted in my stomach like a knife.,,unknown,,,False,False,original_sentence='The color was so beautiful—it twisted in my stomach like a knife.' physical_attributes=[],,
88,44.0,"She looked up, still breathing heavy, her eyes confused.",confused eyes,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('confused eyes'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='She looked up, still breathing heavy, her eyes confused.' physical_attributes=[PhysicalAttribute(attribute='confused eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('confused eyes'), explicitly suggesting the person's gender as female."")]",confused eyes,confused eyes
89,45.0,"Honestly, I do.” She didn’t seem to be listening; her hand made small circles on her battered stomach while she chewed on her lip.",a battered stomach,female,unknown,The attribute 'a battered stomach' does not provide any indication of gender; it only describes a physical condition.,False,True,"original_sentence='Honestly, I do.” She didn’t seem to be listening; her hand made small circles on her battered stomach while she chewed on her lip.' physical_attributes=[PhysicalAttribute(attribute='a battered stomach', gender='unknown', reasoning=""The attribute 'a battered stomach' does not provide any indication of gender; it only describes a physical condition.""), PhysicalAttribute(attribute='a small hand', gender='unknown', reasoning=""The text uses the pronoun 'her' to refer to the person's small hand, which suggests a female, but without further context about the individual, the gender remains uncertain.""), PhysicalAttribute(attribute='a chewed lip', gender='unknown', reasoning=""The description of 'a chewed lip' does not specify gender and is simply a description of a physical action."")]",a battered stomach,a battered stomach
89,45.0,"Honestly, I do.” She didn’t seem to be listening; her hand made small circles on her battered stomach while she chewed on her lip.",a small hand,female,unknown,"The text uses the pronoun 'her' to refer to the person's small hand, which suggests a female, but without further context about the individual, the gender remains uncertain.",False,True,"original_sentence='Honestly, I do.” She didn’t seem to be listening; her hand made small circles on her battered stomach while she chewed on her lip.' physical_attributes=[PhysicalAttribute(attribute='a battered stomach', gender='unknown', reasoning=""The attribute 'a battered stomach' does not provide any indication of gender; it only describes a physical condition.""), PhysicalAttribute(attribute='a small hand', gender='unknown', reasoning=""The text uses the pronoun 'her' to refer to the person's small hand, which suggests a female, but without further context about the individual, the gender remains uncertain.""), PhysicalAttribute(attribute='a chewed lip', gender='unknown', reasoning=""The description of 'a chewed lip' does not specify gender and is simply a description of a physical action."")]",a small hand,a small hand
89,45.0,"Honestly, I do.” She didn’t seem to be listening; her hand made small circles on her battered stomach while she chewed on her lip.",a chewed lip,female,unknown,The description of 'a chewed lip' does not specify gender and is simply a description of a physical action.,False,False,"original_sentence='Honestly, I do.” She didn’t seem to be listening; her hand made small circles on her battered stomach while she chewed on her lip.' physical_attributes=[PhysicalAttribute(attribute='a battered stomach', gender='unknown', reasoning=""The attribute 'a battered stomach' does not provide any indication of gender; it only describes a physical condition.""), PhysicalAttribute(attribute='a small hand', gender='unknown', reasoning=""The text uses the pronoun 'her' to refer to the person's small hand, which suggests a female, but without further context about the individual, the gender remains uncertain.""), PhysicalAttribute(attribute='a chewed lip', gender='unknown', reasoning=""The description of 'a chewed lip' does not specify gender and is simply a description of a physical action."")]",a chewed lip,a chewed lip
90,46.0,"“Where are you going?” “I’m not doing any good here.” She held out her thin hand, pleading.",a thin hand,female,female,"The text uses the pronoun 'she' to refer to the person with the current attribute ('a thin hand'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='“Where are you going?” “I’m not doing any good here.” She held out her thin hand, pleading.' physical_attributes=[PhysicalAttribute(attribute='a thin hand', gender='female', reasoning=""The text uses the pronoun 'she' to refer to the person with the current attribute ('a thin hand'), explicitly suggesting the person's gender as female."")]",a thin hand,a thin hand
91,,"Paul and Jared moved like shadows behind him, their ears flat against the sides of their head.",,male,,,False,False,"original_sentence='Paul and Jared moved like shadows behind him, their ears flat against the sides of their head.' physical_attributes=[]",,
92,,"The whole circle was agitated, on their feet and snarling in low bursts.",,unknown,,,False,False,"original_sentence='The whole circle was agitated, on their feet and snarling in low bursts.' physical_attributes=[]",,
93,,Whoever has a clear line on—we all heard him mentally stutter over Bella’s name—the creature will take it.,,male,,,False,False,original_sentence='Whoever has a clear line on—we all heard him mentally stutter over Bella’s name—the creature will take it.' physical_attributes=[],,
94,,The smell was so sharp through this nose that it felt like it was honestly burning me.,,unknown,,,False,False,original_sentence='The smell was so sharp through this nose that it felt like it was honestly burning me.' physical_attributes=[],,
95,47.0,"Alice appeared on the porch and then, after staring at me with anxious eyes for a long moment, she flitted to Jasper’s side.",anxious eyes,female,female,"The text uses the pronoun 'she' to refer to Alice, the person with the current attribute ('anxious eyes'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Alice appeared on the porch and then, after staring at me with anxious eyes for a long moment, she flitted to Jasper’s side.' physical_attributes=[PhysicalAttribute(attribute='anxious eyes', gender='female', reasoning=""The text uses the pronoun 'she' to refer to Alice, the person with the current attribute ('anxious eyes'), explicitly suggesting the person's gender as female."")]",anxious eyes,anxious eyes
96,,"The dripping noise was from the IV plugged into her arm—some fluid that was thick and white, not clear.",,female,,,False,False,"original_sentence='The dripping noise was from the IV plugged into her arm—some fluid that was thick and white, not clear.' physical_attributes=[]",,
97,48.0,"Leah trotted into view, her small gray body weaving through the underbrush.",a small gray body,female,female,"The text refers to 'Leah', which is a common female name, and uses the pronoun 'her' to describe the body, suggesting the gender as female.",True,False,"original_sentence='Leah trotted into view, her small gray body weaving through the underbrush.' physical_attributes=[PhysicalAttribute(attribute='a small gray body', gender='female', reasoning=""The text refers to 'Leah', which is a common female name, and uses the pronoun 'her' to describe the body, suggesting the gender as female."")]",a small gray body,a small gray body
98,,"She stretched her neck, leaning up on her toes, trying to be as tall as me as she stared into my eyes.",,female,,,False,False,"original_sentence='She stretched her neck, leaning up on her toes, trying to be as tall as me as she stared into my eyes.' physical_attributes=[]",,
99,,Probably just looking for something to sink its teeth into —a throat to suck dry.,,unknown,,,False,False,original_sentence='Probably just looking for something to sink its teeth into —a throat to suck dry.' physical_attributes=[],,
100,49.0,"Her revoltingly perfect face was all lit up, her eyes wide with excitement.",a revoltingly perfect face,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a revoltingly perfect face'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='Her revoltingly perfect face was all lit up, her eyes wide with excitement.' physical_attributes=[PhysicalAttribute(attribute='a revoltingly perfect face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a revoltingly perfect face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='wide eyes', gender='female', reasoning=""The text uses the pronoun 'her' to describe the person whose eyes are being described, explicitly suggesting the person's gender as female."")]",a revoltingly perfect face,a revoltingly perfect face
100,49.0,"Her revoltingly perfect face was all lit up, her eyes wide with excitement.",wide eyes,female,female,"The text uses the pronoun 'her' to describe the person whose eyes are being described, explicitly suggesting the person's gender as female.",True,True,"original_sentence='Her revoltingly perfect face was all lit up, her eyes wide with excitement.' physical_attributes=[PhysicalAttribute(attribute='a revoltingly perfect face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a revoltingly perfect face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='wide eyes', gender='female', reasoning=""The text uses the pronoun 'her' to describe the person whose eyes are being described, explicitly suggesting the person's gender as female."")]",wide eyes,wide eyes
101,50.0,"You’d think she was already dead, except for the tiny movement of her chest, her shallow breathing.",a tiny movement of a chest,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a tiny movement of her chest'), explicitly suggesting the person's gender as female.",True,False,"original_sentence='You’d think she was already dead, except for the tiny movement of her chest, her shallow breathing.' physical_attributes=[PhysicalAttribute(attribute='a tiny movement of her chest', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a tiny movement of her chest'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='shallow breathing', gender='female', reasoning=""The text uses the pronoun 'her' to describe the person whose current attribute ('shallow breathing') is being described, explicitly suggesting the person's gender as female."")]",a tiny movement of her chest,a tiny movement of a chest
101,50.0,"You’d think she was already dead, except for the tiny movement of her chest, her shallow breathing.",shallow breathing,female,female,"The text uses the pronoun 'her' to describe the person whose current attribute ('shallow breathing') is being described, explicitly suggesting the person's gender as female.",True,False,"original_sentence='You’d think she was already dead, except for the tiny movement of her chest, her shallow breathing.' physical_attributes=[PhysicalAttribute(attribute='a tiny movement of her chest', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a tiny movement of her chest'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='shallow breathing', gender='female', reasoning=""The text uses the pronoun 'her' to describe the person whose current attribute ('shallow breathing') is being described, explicitly suggesting the person's gender as female."")]",shallow breathing,shallow breathing
102,51.0,"Rosalie pulled her thin, sharp fingers through Bella’s lank hair.",thin fingers,female,female,The use of the pronoun 'her' indicates that the person described is female.,True,True,"original_sentence='Rosalie pulled her thin, sharp fingers through Bella’s lank hair.' physical_attributes=[PhysicalAttribute(attribute='thin fingers', gender='female', reasoning=""The use of the pronoun 'her' indicates that the person described is female.""), PhysicalAttribute(attribute='sharp fingers', gender='female', reasoning=""The use of the pronoun 'her' indicates that the person described is female.""), PhysicalAttribute(attribute='lank hair', gender='unknown', reasoning=""The attribute 'lank hair' does not provide information about the gender of the person described, as it refers to Bella without any gender pronoun."")]",thin fingers,thin fingers
102,51.0,"Rosalie pulled her thin, sharp fingers through Bella’s lank hair.",sharp fingers,female,female,The use of the pronoun 'her' indicates that the person described is female.,True,True,"original_sentence='Rosalie pulled her thin, sharp fingers through Bella’s lank hair.' physical_attributes=[PhysicalAttribute(attribute='thin fingers', gender='female', reasoning=""The use of the pronoun 'her' indicates that the person described is female.""), PhysicalAttribute(attribute='sharp fingers', gender='female', reasoning=""The use of the pronoun 'her' indicates that the person described is female.""), PhysicalAttribute(attribute='lank hair', gender='unknown', reasoning=""The attribute 'lank hair' does not provide information about the gender of the person described, as it refers to Bella without any gender pronoun."")]",sharp fingers,sharp fingers
102,51.0,"Rosalie pulled her thin, sharp fingers through Bella’s lank hair.",lank hair,female,unknown,"The attribute 'lank hair' does not provide information about the gender of the person described, as it refers to Bella without any gender pronoun.",False,False,"original_sentence='Rosalie pulled her thin, sharp fingers through Bella’s lank hair.' physical_attributes=[PhysicalAttribute(attribute='thin fingers', gender='female', reasoning=""The use of the pronoun 'her' indicates that the person described is female.""), PhysicalAttribute(attribute='sharp fingers', gender='female', reasoning=""The use of the pronoun 'her' indicates that the person described is female.""), PhysicalAttribute(attribute='lank hair', gender='unknown', reasoning=""The attribute 'lank hair' does not provide information about the gender of the person described, as it refers to Bella without any gender pronoun."")]",lank hair,lank hair
103,,“There’re a few beds upstairs—you’re welcome to any of them.” The look on Rosalie’s face made it clear that I wasn’t welcome to one of them.,,unknown,,,False,False,original_sentence='There’re a few beds upstairs—you’re welcome to any of them.” The look on Rosalie’s face made it clear that I wasn’t welcome to one of them.' physical_attributes=[],,
104,52.0,I felt the thin band of her wedding ring riding loose on her skinny finger.,a skinny finger,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a skinny finger'), which suggests the person's gender as female.",True,True,"original_sentence='I felt the thin band of her wedding ring riding loose on her skinny finger.' physical_attributes=[PhysicalAttribute(attribute='a skinny finger', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a skinny finger'), which suggests the person's gender as female."")]",a skinny finger,a skinny finger
105,,"And then, when he added those last three words, her hackles rose and she was yowling a long stream of snarls through her teeth.",,evidence for both,,,False,False,"original_sentence='And then, when he added those last three words, her hackles rose and she was yowling a long stream of snarls through her teeth.' physical_attributes=[]",,
106,,My eyes quickly caught a small change in the now-familiar scene.,,unknown,,,False,False,original_sentence='My eyes quickly caught a small change in the now-familiar scene.' physical_attributes=[],,
107,53.0,Her small face was pinched.,a small face,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a small face'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Her small face was pinched.' physical_attributes=[PhysicalAttribute(attribute='a small face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a small face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='a pinched face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a pinched face'), explicitly suggesting the person's gender as female."")]",a small face,a small face
107,53.0,Her small face was pinched.,a pinched face,female,female,"The text uses the pronoun 'her' to refer to the person with the current attribute ('a pinched face'), explicitly suggesting the person's gender as female.",True,True,"original_sentence='Her small face was pinched.' physical_attributes=[PhysicalAttribute(attribute='a small face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a small face'), explicitly suggesting the person's gender as female.""), PhysicalAttribute(attribute='a pinched face', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person with the current attribute ('a pinched face'), explicitly suggesting the person's gender as female."")]",a pinched face,a pinched face
108,54.0,"“Like I said”—she curled up on the tile a few feet from me, wrapping her skinny arms around her skinny knees—“headache.” “Bella’s giving you a headache?” “Yes.” I frowned.",skinny arms,female,female,"The text uses the pronoun 'she' to refer to the person with the attribute 'skinny arms', which implies that the person's gender is female.",True,False,"original_sentence='“Like I said”—she curled up on the tile a few feet from me, wrapping her skinny arms around her skinny knees—“headache.” “Bella’s giving you a headache?” “Yes.” I frowned.' physical_attributes=[PhysicalAttribute(attribute='skinny arms', gender='female', reasoning=""The text uses the pronoun 'she' to refer to the person with the attribute 'skinny arms', which implies that the person's gender is female.""), PhysicalAttribute(attribute='skinny knees', gender='female', reasoning=""The text uses the pronoun 'she' to refer to the person with the attribute 'skinny knees', which implies that the person's gender is female."")]",skinny arms,skinny arms
108,54.0,"“Like I said”—she curled up on the tile a few feet from me, wrapping her skinny arms around her skinny knees—“headache.” “Bella’s giving you a headache?” “Yes.” I frowned.",skinny knees,female,female,"The text uses the pronoun 'she' to refer to the person with the attribute 'skinny knees', which implies that the person's gender is female.",True,False,"original_sentence='“Like I said”—she curled up on the tile a few feet from me, wrapping her skinny arms around her skinny knees—“headache.” “Bella’s giving you a headache?” “Yes.” I frowned.' physical_attributes=[PhysicalAttribute(attribute='skinny arms', gender='female', reasoning=""The text uses the pronoun 'she' to refer to the person with the attribute 'skinny arms', which implies that the person's gender is female.""), PhysicalAttribute(attribute='skinny knees', gender='female', reasoning=""The text uses the pronoun 'she' to refer to the person with the attribute 'skinny knees', which implies that the person's gender is female."")]",skinny knees,skinny knees
109,,Someone had stuffed a wide feather  pillow under my face.,,unknown,,,False,False,original_sentence='Someone had stuffed a wide feather pillow under my face.' physical_attributes=[],,
110,,"“Sam’s calmed down some, but I’m pretty sure that in his head, the treaty is void.",,male,,,False,False,"original_sentence='“Sam’s calmed down some, but I’m pretty sure that in his head, the treaty is void.' physical_attributes=[]",,
111,,"And then Esme flitted back in the room, a big covered dish in her hands.",,female,,,False,False,"original_sentence='And then Esme flitted back in the room, a big covered dish in her hands.' physical_attributes=[]",,
112,55.0,"She stopped hesitantly just behind Carlisle’s elbow, her wide, dark gold eyes on my face.",wide dark gold eyes,female,female,"The text uses the pronoun 'her' to refer to the person whose eyes are being described, explicitly suggesting the person's gender as female.",True,False,"original_sentence='She stopped hesitantly just behind Carlisle’s elbow, her wide, dark gold eyes on my face.' physical_attributes=[PhysicalAttribute(attribute='wide dark gold eyes', gender='female', reasoning=""The text uses the pronoun 'her' to refer to the person whose eyes are being described, explicitly suggesting the person's gender as female."")]",wide dark gold eyes,wide dark gold eyes
113,56.0,"Esme was next to him, her arm wrapped tight around his shoulders.",a tight arm,evidence for both,female,"The pronoun 'her' refers to Esme, indicating a female gender.",False,True,"original_sentence='Esme was next to him, her arm wrapped tight around his shoulders.' physical_attributes=[PhysicalAttribute(attribute='a tight arm', gender='female', reasoning=""The pronoun 'her' refers to Esme, indicating a female gender."")]",a tight arm,a tight arm
114,,"I could deal with it.” I looked back down at her face then, so close to mine.",,female,,,False,False,"original_sentence='I could deal with it.” I looked back down at her face then, so close to mine.' physical_attributes=[]",,
115,,"I waited for her to pour some more lemon juice into my paper cuts, but then a soft snore came from the back of her throat.",,female,,,False,False,"original_sentence='I waited for her to pour some more lemon juice into my paper cuts, but then a soft snore came from the back of her throat.' physical_attributes=[]",,
116,57.0,See Charlie when she’s all sparkly white with the bright red eyes.,bright red eyes,female,unknown,"The description of 'bright red eyes' lacks gender markers in the sentence, making the gender of the person with this attribute unknown.",False,False,"original_sentence='See Charlie when she’s all sparkly white with the bright red eyes.' physical_attributes=[PhysicalAttribute(attribute='sparkly white', gender='female', reasoning=""The text uses the pronoun 'she' to refer to Charlie, indicating a female gender.""), PhysicalAttribute(attribute='bright red eyes', gender='unknown', reasoning=""The description of 'bright red eyes' lacks gender markers in the sentence, making the gender of the person with this attribute unknown."")]",bright red eyes,bright red eyes
117,,"About the thing being wrapped up nice and tight in something strong, something like vampire skin.",,unknown,,,False,False,"original_sentence='About the thing being wrapped up nice and tight in something strong, something like vampire skin.' physical_attributes=[]",,
