novel_name,attribute,count,frequency
harrypotter1,thin physique,2,2.564102564102564
harrypotter1,silver hair,1,1.282051282051282
harrypotter1,a long beard,1,1.282051282051282
harrypotter1,light blue eyes,1,1.282051282051282
harrypotter1,bright blue eyes,1,1.282051282051282
harrypotter1,sparkling blue eyes,1,1.282051282051282
harrypotter1,a long nose,1,1.282051282051282
harrypotter1,a crooked nose,1,1.282051282051282
harrypotter1,black hair,2,2.564102564102564
harrypotter1,bushy black hair,1,1.282051282051282
harrypotter1,hands the size of trash can lids,1,1.282051282051282
harrypotter1,feet in leather boots,1,1.282051282051282
harrypotter1,vast muscular arms,1,1.282051282051282
harrypotter1,a small hand,1,1.282051282051282
harrypotter1,a thin face,1,1.282051282051282
harrypotter1,knobbly knees,2,2.564102564102564
harrypotter1,bright green eyes,1,1.282051282051282
harrypotter1,a very thin scar on the forehead,1,1.282051282051282
harrypotter1,a large pink face,1,1.282051282051282
harrypotter1,small watery blue eyes,1,1.282051282051282
harrypotter1,thick blond hair,1,1.282051282051282
harrypotter1,a thick fat head,1,1.282051282051282
harrypotter1,red face,1,1.282051282051282
harrypotter1,a large purple face,1,1.282051282051282
harrypotter1,short hair,1,1.282051282051282
harrypotter1,bald hair,1,1.282051282051282
harrypotter1,a horrible scar,1,1.282051282051282
harrypotter1,glasses dangling from one ear,1,1.282051282051282
harrypotter1,a fat wrist,1,1.282051282051282
harrypotter1,a long shaggy mane of hair,1,1.282051282051282
harrypotter1,a wild tangled beard,1,1.282051282051282
harrypotter1,eyes glinting like black beetles,1,1.282051282051282
harrypotter1,a swarthy face,1,1.282051282051282
harrypotter1,a clever face,1,1.282051282051282
harrypotter1,very long fingers,1,1.282051282051282
harrypotter1,very long feet,1,1.282051282051282
harrypotter1,long fingers,1,1.282051282051282
harrypotter1,wide pale eyes,1,1.282051282051282
harrypotter1,a long white finger,1,1.282051282051282
harrypotter1,flaming red hair,1,1.282051282051282
harrypotter1,gangling build,1,1.282051282051282
harrypotter1,big hands,1,1.282051282051282
harrypotter1,big feet,1,1.282051282051282
harrypotter1,bushy brown hair,1,1.282051282051282
harrypotter1,large front teeth,1,1.282051282051282
harrypotter1,a pink tinge in pale cheeks,1,1.282051282051282
harrypotter1,a red face,1,1.282051282051282
harrypotter1,red hair,3,3.8461538461538463
harrypotter1,a big hairy face,2,2.564102564102564
harrypotter1,greasy black hair,1,1.282051282051282
harrypotter1,a hooked nose,1,1.282051282051282
harrypotter1,sallow skin,1,1.282051282051282
harrypotter1,hook-nosed teacher,1,1.282051282051282
harrypotter1,Harry 's eyes,1,1.282051282051282
harrypotter1,the scar on Harry 's forehead,1,1.282051282051282
harrypotter1,wicked dark eyes,1,1.282051282051282
harrypotter1,a wide mouth,1,1.282051282051282
harrypotter1,a tall kid,1,1.282051282051282
harrypotter1,short gray hair,1,1.282051282051282
harrypotter1,yellow eyes,1,1.282051282051282
harrypotter1,long arms,1,1.282051282051282
harrypotter1,wide eyes,1,1.282051282051282
harrypotter1,a huge hairy face,1,1.282051282051282
harrypotter1,dark red hair,1,1.282051282051282
harrypotter1,green eyes,1,1.282051282051282
harrypotter1,astonishingly blue eyes,1,1.282051282051282
hungergames1,hunched shoulders,1,1.4492753623188406
hungergames1,swollen knuckles,1,1.4492753623188406
hungergames1,broken nails,1,1.4492753623188406
hungergames1,sunken faces,1,1.4492753623188406
hungergames1,straight black hair,1,1.4492753623188406
hungergames1,olive skin,1,1.4492753623188406
hungergames1,gray eyes,2,2.898550724637681
hungergames1,light hair,1,1.4492753623188406
hungergames1,blue eyes,4,5.797101449275362
hungergames1,a scary white grin,1,1.4492753623188406
hungergames1,pinkish hair,1,1.4492753623188406
hungergames1,pink hair,2,2.898550724637681
hungergames1,skinny arms,1,1.4492753623188406
hungergames1,medium height,1,1.4492753623188406
hungergames1,stocky build,1,1.4492753623188406
hungergames1,ashy blond hair,1,1.4492753623188406
hungergames1,a blue face,1,1.4492753623188406
hungergames1,a big build,1,1.4492753623188406
hungergames1,broad shoulders,1,1.4492753623188406
hungergames1,burn scars,1,1.4492753623188406
hungergames1,sleek red hair,1,1.4492753623188406
hungergames1,a crippled foot,1,1.4492753623188406
hungergames1,a puffy face,1,1.4492753623188406
hungergames1,a red face,1,1.4492753623188406
hungergames1,orange corkscrew locks,1,1.4492753623188406
hungergames1,purple lipstick,1,1.4492753623188406
hungergames1,close-cropped hair,1,1.4492753623188406
hungergames1,green eyes,2,2.898550724637681
hungergames1,paper-white hair,1,1.4492753623188406
hungergames1,dark red hair,1,1.4492753623188406
hungergames1,striking features,1,1.4492753623188406
hungergames1,porcelain white skin,1,1.4492753623188406
hungergames1,red hair,2,2.898550724637681
hungergames1,bright dark eyes,1,1.4492753623188406
hungergames1,satiny brown skin,1,1.4492753623188406
hungergames1,widened eyes,1,1.4492753623188406
hungergames1,huge dark eyes,1,1.4492753623188406
hungergames1,full red lips,1,1.4492753623188406
hungergames1,flowing blonde hair,1,1.4492753623188406
hungergames1,emerald green eyes,1,1.4492753623188406
hungergames1,tall body,1,1.4492753623188406
hungergames1,lush body,1,1.4492753623188406
hungergames1,six and a half feet tall,1,1.4492753623188406
hungergames1,built like an ox,1,1.4492753623188406
hungergames1,an awkward face,1,1.4492753623188406
hungergames1,bandaged hands,1,1.4492753623188406
hungergames1,dark thick hair,1,1.4492753623188406
hungergames1,a long burn across the chest,1,1.4492753623188406
hungergames1,four tracker jacker stings,1,1.4492753623188406
hungergames1,the one under the ear,1,1.4492753623188406
hungergames1,loose strands of hair,1,1.4492753623188406
hungergames1,a rapid rise and fall of a chest,1,1.4492753623188406
hungergames1,a low moan escaping lips,1,1.4492753623188406
hungergames1,strange golden brown eyes,1,1.4492753623188406
hungergames1,the red glint of hair,1,1.4492753623188406
hungergames1,blonde hair,1,1.4492753623188406
hungergames1,amber eyes,1,1.4492753623188406
hungergames1,ashen hair,1,1.4492753623188406
hungergames1,hazel eyes,1,1.4492753623188406
hungergames1,dark glossy fur,1,1.4492753623188406
hungergames1,huge brown eyes,1,1.4492753623188406
hungergames1,a gray face,1,1.4492753623188406
lordoftherings1,long fingers,2,1.834862385321101
lordoftherings1,skilful fingers,1,0.9174311926605505
lordoftherings1,browner of skin,1,0.9174311926605505
lordoftherings1,neat hands,1,0.9174311926605505
lordoftherings1,nimble feet,1,0.9174311926605505
lordoftherings1,large flat feet,1,0.9174311926605505
lordoftherings1,pale luminous eyes,1,0.9174311926605505
lordoftherings1,a green flame in the eyes,1,0.9174311926605505
lordoftherings1,large feet,1,0.9174311926605505
lordoftherings1,exceptionally furry feet,1,0.9174311926605505
lordoftherings1,whiter hair,1,0.9174311926605505
lordoftherings1,a longer beard,1,0.9174311926605505
lordoftherings1,a longer eyebrows,1,0.9174311926605505
lordoftherings1,a more lined face,1,0.9174311926605505
lordoftherings1,bright eyes,3,2.7522935779816518
lordoftherings1,pale cold eyes,1,0.9174311926605505
lordoftherings1,sharp ears,2,1.834862385321101
lordoftherings1,long hands,1,0.9174311926605505
lordoftherings1,curly head,2,1.834862385321101
lordoftherings1,round eyes,1,0.9174311926605505
lordoftherings1,wide eyes,2,1.834862385321101
lordoftherings1,clear eyes,2,1.834862385321101
lordoftherings1,bright breath,1,0.9174311926605505
lordoftherings1,a broad thick-set frame,1,0.9174311926605505
lordoftherings1,a round red face,1,0.9174311926605505
lordoftherings1,blue eyes,1,0.9174311926605505
lordoftherings1,a red face,2,1.834862385321101
lordoftherings1,a hundred wrinkles of laughter,1,0.9174311926605505
lordoftherings1,long yellow hair,1,0.9174311926605505
lordoftherings1,pale-blue eyes,1,0.9174311926605505
lordoftherings1,thick brown hair,1,0.9174311926605505
lordoftherings1,a bright blue eye,2,1.834862385321101
lordoftherings1,deep brows,1,0.9174311926605505
lordoftherings1,a big brown-skinned hand,1,0.9174311926605505
lordoftherings1,a bald head,1,0.9174311926605505
lordoftherings1,a shaggy head of dark hair necked with grey,1,0.9174311926605505
lordoftherings1,a pale stem face,1,0.9174311926605505
lordoftherings1,a pair of keen grey eyes,1,0.9174311926605505
lordoftherings1,keen eyes,5,4.587155963302752
lordoftherings1,a fat face,1,0.9174311926605505
lordoftherings1,a stout fellow,1,0.9174311926605505
lordoftherings1,red cheeks,1,0.9174311926605505
lordoftherings1,taller than some,1,0.9174311926605505
lordoftherings1,a cleft in a chin,1,0.9174311926605505
lordoftherings1,a bright eye,1,0.9174311926605505
lordoftherings1,heavy black brows,1,0.9174311926605505
lordoftherings1,dark scornful eyes,1,0.9174311926605505
lordoftherings1,large mouth,1,0.9174311926605505
lordoftherings1,a tall dark figure,1,0.9174311926605505
lordoftherings1,a shining light in the face,1,0.9174311926605505
lordoftherings1,a strange eager face,1,0.9174311926605505
lordoftherings1,long grey robes,1,0.9174311926605505
lordoftherings1,grey hairs,1,0.9174311926605505
lordoftherings1,haggard hands,1,0.9174311926605505
lordoftherings1,swords of steel,1,0.9174311926605505
lordoftherings1,long hair,1,0.9174311926605505
lordoftherings1,gleaming hair,1,0.9174311926605505
lordoftherings1,a tall stature,1,0.9174311926605505
lordoftherings1,the colour in the face,1,0.9174311926605505
lordoftherings1,awake and aware eyes,1,0.9174311926605505
lordoftherings1,long white hair,1,0.9174311926605505
lordoftherings1,sweeping silver beard,1,0.9174311926605505
lordoftherings1,broad shoulders,1,0.9174311926605505
lordoftherings1,an aged face,1,0.9174311926605505
lordoftherings1,great snowy brows,1,0.9174311926605505
lordoftherings1,dark eyes,1,0.9174311926605505
lordoftherings1,a tall and straight stature,1,0.9174311926605505
lordoftherings1,shining gold hair,1,0.9174311926605505
lordoftherings1,a fair and young face,1,0.9174311926605505
lordoftherings1,bright and keen eyes,1,0.9174311926605505
lordoftherings1,a voice like music,1,0.9174311926605505
lordoftherings1,wisdom on the brow,1,0.9174311926605505
lordoftherings1,strength in the hand,1,0.9174311926605505
lordoftherings1,dark hair,2,1.834862385321101
lordoftherings1,grey eyes,2,1.834862385321101
lordoftherings1,white arms,1,0.9174311926605505
lordoftherings1,clear face,1,0.9174311926605505
lordoftherings1,a hungry face,1,0.9174311926605505
lordoftherings1,bony groping hands,1,0.9174311926605505
lordoftherings1,a lean face,1,0.9174311926605505
lordoftherings1,a long hand,1,0.9174311926605505
lordoftherings1,small hands,1,0.9174311926605505
lordoftherings1,the eyes of the great,1,0.9174311926605505
lordoftherings1,a sharp nose,1,0.9174311926605505
lordoftherings1,a large bold hand,1,0.9174311926605505
lordoftherings1,brown eyes,1,0.9174311926605505
lordoftherings1,a broad flat face,1,0.9174311926605505
lordoftherings1,swart skin,1,0.9174311926605505
lordoftherings1,eyes like coals,1,0.9174311926605505
lordoftherings1,a red tongue,1,0.9174311926605505
lordoftherings1,a light in eyes,1,0.9174311926605505
lordoftherings1,the white form,1,0.9174311926605505
lordoftherings1,a long whitish hand,1,0.9174311926605505
lordoftherings1,two pale lamplike eyes,1,0.9174311926605505
mazerunner,a tall kid,1,1.36986301369863
mazerunner,blond hair,1,1.36986301369863
mazerunner,a square jaw,1,1.36986301369863
mazerunner,wide eyes,4,5.47945205479452
mazerunner,short-cropped hair,1,1.36986301369863
mazerunner,clean-shaven face,1,1.36986301369863
mazerunner,short hair,1,1.36986301369863
mazerunner,brown hair,2,2.73972602739726
mazerunner,the size of a small fist,1,1.36986301369863
mazerunner,a deformed potato,1,1.36986301369863
mazerunner,a bright red face,3,4.10958904109589
mazerunner,sickly green veins,1,1.36986301369863
mazerunner,tight cords,1,1.36986301369863
mazerunner,rigid cords,1,1.36986301369863
mazerunner,a red face,2,2.73972602739726
mazerunner,a fat face,1,1.36986301369863
mazerunner,a scrunched up face,1,1.36986301369863
mazerunner,a huge breath,1,1.36986301369863
mazerunner,burning blue eyes,1,1.36986301369863
mazerunner,gray hair,1,1.36986301369863
mazerunner,black hair on the sides,1,1.36986301369863
mazerunner,short stature,1,1.36986301369863
mazerunner,narrowed eyes,1,1.36986301369863
mazerunner,tight grin,1,1.36986301369863
mazerunner,a tall frame,1,1.36986301369863
mazerunner,a ridiculous posture,1,1.36986301369863
mazerunner,strong arms,1,1.36986301369863
mazerunner,short black hair,1,1.36986301369863
mazerunner,skin covered in sweat,1,1.36986301369863
mazerunner,a pale neck,1,1.36986301369863
mazerunner,a scrawny neck,1,1.36986301369863
mazerunner,black hair,1,1.36986301369863
mazerunner,a snarl on a face,1,1.36986301369863
mazerunner,heavy grogginess,1,1.36986301369863
mazerunner,droopy eyes,1,1.36986301369863
mazerunner,a long face,1,1.36986301369863
mazerunner,bloodshot eyes,1,1.36986301369863
mazerunner,a creased forehead with heavy lines,1,1.36986301369863
mazerunner,a flushed red face,2,2.73972602739726
mazerunner,fury-filled eyes,1,1.36986301369863
mazerunner,small breaths,1,1.36986301369863
mazerunner,pumping heart,1,1.36986301369863
mazerunner,taut red skin,1,1.36986301369863
mazerunner,full color skin,1,1.36986301369863
mazerunner,eyes no longer crisscrossed with red veins,1,1.36986301369863
mazerunner,blue eyes,2,2.73972602739726
mazerunner,glowing eyes,1,1.36986301369863
mazerunner,a long look of depression,1,1.36986301369863
mazerunner,a weary look of depression,1,1.36986301369863
mazerunner,sunken eyes,1,1.36986301369863
mazerunner,hollow eyes,1,1.36986301369863
mazerunner,a heavy limp,1,1.36986301369863
mazerunner,a right leg,1,1.36986301369863
mazerunner,haunted look,1,1.36986301369863
mazerunner,eyes full of terror,1,1.36986301369863
mazerunner,a huge gash on the forehead,1,1.36986301369863
mazerunner,raised eyebrows,1,1.36986301369863
mazerunner,a thin face,1,1.36986301369863
mazerunner,dark eyes,1,1.36986301369863
mazerunner,a pasty white face,1,1.36986301369863
mazerunner,wet red eyes,1,1.36986301369863
mazerunner,enormous blue eyes,1,1.36986301369863
mazerunner,immaculate hair,1,1.36986301369863
mazerunner,clean hands,1,1.36986301369863
twilight1,dark eyes,2,1.4492753623188406
twilight1,short hair,1,0.7246376811594203
twilight1,laugh lines,1,0.7246376811594203
twilight1,wide childlike eyes,1,0.7246376811594203
twilight1,blue eyes,1,0.7246376811594203
twilight1,red hair,1,0.7246376811594203
twilight1,a porcelain-colored blonde,1,0.7246376811594203
twilight1,light brown hair,3,2.1739130434782608
twilight1,wildly curly dark hair,1,0.7246376811594203
twilight1,a tiny stature,1,0.7246376811594203
twilight1,big body,1,0.7246376811594203
twilight1,dark curly hair,1,0.7246376811594203
twilight1,muscled body,1,0.7246376811594203
twilight1,lanky body,1,0.7246376811594203
twilight1,untidy bronze-colored hair,1,0.7246376811594203
twilight1,a beautiful figure,1,0.7246376811594203
twilight1,a hard forearm,1,0.7246376811594203
twilight1,a muscular forearm,1,0.7246376811594203
twilight1,light skin,1,0.7246376811594203
twilight1,an absurdly handsome face,1,0.7246376811594203
twilight1,piercing hate-filled eyes,1,0.7246376811594203
twilight1,a white face,1,0.7246376811594203
twilight1,a red face,1,0.7246376811594203
twilight1,flat black eyes,2,1.4492753623188406
twilight1,pale skin,1,0.7246376811594203
twilight1,auburn hair,1,0.7246376811594203
twilight1,penetrating eyes,1,0.7246376811594203
twilight1,a bright red face,1,0.7246376811594203
twilight1,a tall figure,1,0.7246376811594203
twilight1,a dark figure,1,0.7246376811594203
twilight1,long black lashes,1,0.7246376811594203
twilight1,ocher eyes,1,0.7246376811594203
twilight1,bright eyes,1,0.7246376811594203
twilight1,excited eyes,1,0.7246376811594203
twilight1,shining straight black hair,1,0.7246376811594203
twilight1,copper skin,1,0.7246376811594203
twilight1,long glossy black hair,1,0.7246376811594203
twilight1,beautiful skin,1,0.7246376811594203
twilight1,silky skin,1,0.7246376811594203
twilight1,russet-colored skin,1,0.7246376811594203
twilight1,high planes of cheekbones,1,0.7246376811594203
twilight1,a pretty face,1,0.7246376811594203
twilight1,sharp teeth,1,0.7246376811594203
twilight1,pointed teeth,1,0.7246376811594203
twilight1,brown eyes,1,0.7246376811594203
twilight1,crinkling eyes,1,0.7246376811594203
twilight1,curly brown hair,1,0.7246376811594203
twilight1,the shiny skin of a forehead,1,0.7246376811594203
twilight1,a tall frame,1,0.7246376811594203
twilight1,honey tints in a hair,1,0.7246376811594203
twilight1,long gray hair,1,0.7246376811594203
twilight1,hair worn straight down a back,1,0.7246376811594203
twilight1,a blazing face,1,0.7246376811594203
twilight1,blazing eyes,1,0.7246376811594203
twilight1,short black hair,1,0.7246376811594203
twilight1,muscular chest,1,0.7246376811594203
twilight1,a long white hand,1,0.7246376811594203
twilight1,large hands,1,0.7246376811594203
twilight1,gentle eyes,1,0.7246376811594203
twilight1,intense eyes,2,1.4492753623188406
twilight1,wide eyes,6,4.3478260869565215
twilight1,large white hands,1,0.7246376811594203
twilight1,bright teeth,1,0.7246376811594203
twilight1,thick bands of muscle,1,0.7246376811594203
twilight1,a low voice,1,0.7246376811594203
twilight1,rough voice,1,0.7246376811594203
twilight1,cold skin,1,0.7246376811594203
twilight1,black eyes,1,0.7246376811594203
twilight1,a broad face,1,0.7246376811594203
twilight1,flared nostrils,1,0.7246376811594203
twilight1,clear eyes,1,0.7246376811594203
twilight1,short inky hair,1,0.7246376811594203
twilight1,an exquisite face,1,0.7246376811594203
twilight1,an elfin face,1,0.7246376811594203
twilight1,a slight frame,1,0.7246376811594203
twilight1,a willowy frame,1,0.7246376811594203
twilight1,a graceful frame,1,0.7246376811594203
twilight1,clean hair,1,0.7246376811594203
twilight1,impeccably straight hair,1,0.7246376811594203
twilight1,smooth white skin of the throat,1,0.7246376811594203
twilight1,marble contours of the chest,1,0.7246376811594203
twilight1,perfect musculature,1,0.7246376811594203
twilight1,a delicate cheek,1,0.7246376811594203
twilight1,a stroked eyelid,1,0.7246376811594203
twilight1,a purple shadow in the hollow under the eye,1,0.7246376811594203
twilight1,long arms,1,0.7246376811594203
twilight1,long hands,2,1.4492753623188406
twilight1,nearly dry hair,1,0.7246376811594203
twilight1,too bright eyes,1,0.7246376811594203
twilight1,hectic spots of red across cheekbones,1,0.7246376811594203
twilight1,gold eyes,1,0.7246376811594203
twilight1,soft eyes,1,0.7246376811594203
twilight1,a heart-shaped face,1,0.7246376811594203
twilight1,"billows of soft , caramel-colored hair",1,0.7246376811594203
twilight1,persuasive eyes,1,0.7246376811594203
twilight1,perfect teeth,1,0.7246376811594203
twilight1,reddish brown hair,1,0.7246376811594203
twilight1,a wide grin,2,1.4492753623188406
twilight1,long hair,2,1.4492753623188406
twilight1,a startling shade of red hair,1,0.7246376811594203
twilight1,sharp eyes,1,0.7246376811594203
twilight1,olive-toned skin,1,0.7246376811594203
twilight1,glossy black hair,1,0.7246376811594203
twilight1,chaotic hair,1,0.7246376811594203
twilight1,shifting eyes,1,0.7246376811594203
twilight1,regular features,1,0.7246376811594203
twilight1,slighter frame,1,0.7246376811594203
twilight1,refined appearance,1,0.7246376811594203
twilight1,glistening bared teeth,1,0.7246376811594203
twilight1,wide nostrils,1,0.7246376811594203
twilight1,beautiful eyes,1,0.7246376811594203
twilight1,furious eyes,1,0.7246376811594203
twilight1,a granite neck,1,0.7246376811594203
twilight1,honest eyes,1,0.7246376811594203
twilight1,a blue hand,1,0.7246376811594203
twilight1,dark red eyes,1,0.7246376811594203
twilight1,abnormally pale face,1,0.7246376811594203
twilight1,strong eyes,1,0.7246376811594203
twilight1,fresh youth,1,0.7246376811594203
twilight1,dark shape,1,0.7246376811594203
twilight1,cool strong fingers,1,0.7246376811594203
twilight1,the terror in the eyes,1,0.7246376811594203
twilight1,serious eyes,1,0.7246376811594203
twilight1,a crooked smile,1,0.7246376811594203
twilight1,snowy white skin,1,0.7246376811594203
